PoidsSpec,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
1.0663,400,3,6,400-3-6,400-3,38767,HRC,Chieftain,mid-season,119,17.569072164948455,61.67999999999999,-0.12879369824262243,340.84000000000003,125,120,160,1.4060434412605936,1.7435459086136542,1.5667825172980503,5.335103891522914,0.8267977543734917,5.7805,-5.721315154451975,1.5308196795379096,-4.116444461814108,-7.194397284194192,2.481776001973686,305.8,24.21900562,2664.674648,11.476072706644372,N
1.084,401,1,1,401-1-1,401-1,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,0,2.0712787131057118,0.9860060180573743,-0.26918022797555274,5.335103891522914,0.8267977543734917,5.9144000000000005,-6.158381965259926,1.8381603223902205,-2.8829439488477746,-6.681375603881078,2.124594086192995,144.2,152.9,1940.6,7.430691538699371,K
1.0877,401,1,2,401-1-2,401-1,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,60,2.0712787131057118,0.9860060180573743,-0.26918022797555274,5.335103891522914,0.8267977543734917,5.9144000000000005,-6.158381965259926,1.8381603223902205,-2.8829439488477746,-6.681375603881078,2.124594086192995,144.2,152.9,1940.6,7.430691538699371,K
1.0878,401,1,3,401-1-3,401-1,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,130,2.0712787131057118,0.9860060180573743,-0.26918022797555274,5.335103891522914,0.8267977543734917,5.9144000000000005,-6.158381965259926,1.8381603223902205,-2.8829439488477746,-6.681375603881078,2.124594086192995,144.2,152.9,1940.6,7.430691538699371,K
1.0839,401,1,4,401-1-4,401-1,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,160,2.0712787131057118,0.9860060180573743,-0.26918022797555274,5.335103891522914,0.8267977543734917,5.9144000000000005,-6.158381965259926,1.8381603223902205,-2.8829439488477746,-6.681375603881078,2.124594086192995,144.2,152.9,1940.6,7.430691538699371,K
1.0814,401,1,5,401-1-5,401-1,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,190,2.0712787131057118,0.9860060180573743,-0.26918022797555274,5.335103891522914,0.8267977543734917,5.9144000000000005,-6.158381965259926,1.8381603223902205,-2.8829439488477746,-6.681375603881078,2.124594086192995,144.2,152.9,1940.6,7.430691538699371,K
1.0815,401,1,6,401-1-6,401-1,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,220,2.0712787131057118,0.9860060180573743,-0.26918022797555274,5.335103891522914,0.8267977543734917,5.9144000000000005,-6.158381965259926,1.8381603223902205,-2.8829439488477746,-6.681375603881078,2.124594086192995,144.2,152.9,1940.6,7.430691538699371,K
1.0854,401,2,1,401-2-1,401-2,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,0,1.769431434269766,1.0464289945573926,-0.2666744341279649,5.335103891522914,0.8267977543734917,5.471500000000001,-6.364008562332345,2.093044894022565,-3.1242251943440023,-6.626910883628797,2.0781018811222167,93.62666354,120.9804647,1806.82725,5.181827069522003,K
1.0835,401,2,2,401-2-2,401-2,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,60,1.769431434269766,1.0464289945573926,-0.2666744341279649,5.335103891522914,0.8267977543734917,5.471500000000001,-6.364008562332345,2.093044894022565,-3.1242251943440023,-6.626910883628797,2.0781018811222167,93.62666354,120.9804647,1806.82725,5.181827069522003,K
1.0806,401,2,3,401-2-3,401-2,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,130,1.769431434269766,1.0464289945573926,-0.2666744341279649,5.335103891522914,0.8267977543734917,5.471500000000001,-6.364008562332345,2.093044894022565,-3.1242251943440023,-6.626910883628797,2.0781018811222167,93.62666354,120.9804647,1806.82725,5.181827069522003,K
1.0824,401,2,4,401-2-4,401-2,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,160,1.769431434269766,1.0464289945573926,-0.2666744341279649,5.335103891522914,0.8267977543734917,5.471500000000001,-6.364008562332345,2.093044894022565,-3.1242251943440023,-6.626910883628797,2.0781018811222167,93.62666354,120.9804647,1806.82725,5.181827069522003,K
1.0787,401,2,5,401-2-5,401-2,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,190,1.769431434269766,1.0464289945573926,-0.2666744341279649,5.335103891522914,0.8267977543734917,5.471500000000001,-6.364008562332345,2.093044894022565,-3.1242251943440023,-6.626910883628797,2.0781018811222167,93.62666354,120.9804647,1806.82725,5.181827069522003,K
1.0732,401,2,6,401-2-6,401-2,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,220,1.769431434269766,1.0464289945573926,-0.2666744341279649,5.335103891522914,0.8267977543734917,5.471500000000001,-6.364008562332345,2.093044894022565,-3.1242251943440023,-6.626910883628797,2.0781018811222167,93.62666354,120.9804647,1806.82725,5.181827069522003,K
1.0819,401,3,1,401-3-1,401-3,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,0,1.8289012392897235,0.933982934203957,-0.11661254763932827,5.335103891522914,0.8267977543734917,5.646599999999999,-6.186092260159475,1.8632534435455326,-2.8628930104083246,-6.834897079483433,2.175573495832322,136.9420858,138.074197,1909.499405,7.171622334179256,K
1.0861,401,3,2,401-3-2,401-3,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,60,1.8289012392897235,0.933982934203957,-0.11661254763932827,5.335103891522914,0.8267977543734917,5.646599999999999,-6.186092260159475,1.8632534435455326,-2.8628930104083246,-6.834897079483433,2.175573495832322,136.9420858,138.074197,1909.499405,7.171622334179256,K
1.0841,401,3,3,401-3-3,401-3,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,130,1.8289012392897235,0.933982934203957,-0.11661254763932827,5.335103891522914,0.8267977543734917,5.646599999999999,-6.186092260159475,1.8632534435455326,-2.8628930104083246,-6.834897079483433,2.175573495832322,136.9420858,138.074197,1909.499405,7.171622334179256,K
1.0849,401,3,4,401-3-4,401-3,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,160,1.8289012392897235,0.933982934203957,-0.11661254763932827,5.335103891522914,0.8267977543734917,5.646599999999999,-6.186092260159475,1.8632534435455326,-2.8628930104083246,-6.834897079483433,2.175573495832322,136.9420858,138.074197,1909.499405,7.171622334179256,K
1.0811,401,3,5,401-3-5,401-3,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,190,1.8289012392897235,0.933982934203957,-0.11661254763932827,5.335103891522914,0.8267977543734917,5.646599999999999,-6.186092260159475,1.8632534435455326,-2.8628930104083246,-6.834897079483433,2.175573495832322,136.9420858,138.074197,1909.499405,7.171622334179256,K
1.0794,401,3,6,401-3-6,401-3,33227,LRC,Russet Burbank,late,132,17.197142857142858,61.67999999999999,-0.12567193174472613,361.14,190,125,220,1.8289012392897235,0.933982934203957,-0.11661254763932827,5.335103891522914,0.8267977543734917,5.646599999999999,-6.186092260159475,1.8632534435455326,-2.8628930104083246,-6.834897079483433,2.175573495832322,136.9420858,138.074197,1909.499405,7.171622334179256,K
1.0802,402,1,1,402-1-1,402-1,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,0,1.342939855016395,1.8472407473891521,0.9165440733260016,-2.205232767183536,-2.283664602758638,5.450900000000001,-6.165093087466511,2.2150766614163993,-3.5980088508794594,-7.904132525299291,2.443241031527365,109.5,24.7,2511.2,4.36046511627907,K
1.0859,402,1,2,402-1-2,402-1,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,60,1.342939855016395,1.8472407473891521,0.9165440733260016,-2.205232767183536,-2.283664602758638,5.450900000000001,-6.165093087466511,2.2150766614163993,-3.5980088508794594,-7.904132525299291,2.443241031527365,109.5,24.7,2511.2,4.36046511627907,K
1.0835,402,1,3,402-1-3,402-1,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,130,1.342939855016395,1.8472407473891521,0.9165440733260016,-2.205232767183536,-2.283664602758638,5.450900000000001,-6.165093087466511,2.2150766614163993,-3.5980088508794594,-7.904132525299291,2.443241031527365,109.5,24.7,2511.2,4.36046511627907,K
1.0852,402,1,4,402-1-4,402-1,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,160,1.342939855016395,1.8472407473891521,0.9165440733260016,-2.205232767183536,-2.283664602758638,5.450900000000001,-6.165093087466511,2.2150766614163993,-3.5980088508794594,-7.904132525299291,2.443241031527365,109.5,24.7,2511.2,4.36046511627907,K
1.0859,402,1,5,402-1-5,402-1,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,190,1.342939855016395,1.8472407473891521,0.9165440733260016,-2.205232767183536,-2.283664602758638,5.450900000000001,-6.165093087466511,2.2150766614163993,-3.5980088508794594,-7.904132525299291,2.443241031527365,109.5,24.7,2511.2,4.36046511627907,K
1.0838,402,1,6,402-1-6,402-1,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,220,1.342939855016395,1.8472407473891521,0.9165440733260016,-2.205232767183536,-2.283664602758638,5.450900000000001,-6.165093087466511,2.2150766614163993,-3.5980088508794594,-7.904132525299291,2.443241031527365,109.5,24.7,2511.2,4.36046511627907,K
1.0881,402,2,1,402-2-1,402-2,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,0,1.288580336401465,1.6731720962231917,0.582090520633098,-2.205232767183536,-2.283664602758638,5.492100000000001,-5.959589579659522,1.672336454558411,-4.032565698300964,-7.085165104645804,2.0503503439543658,206.769101,29.17454701,2200.948343,9.39454584009744,K
1.0874,402,2,2,402-2-2,402-2,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,60,1.288580336401465,1.6731720962231917,0.582090520633098,-2.205232767183536,-2.283664602758638,5.492100000000001,-5.959589579659522,1.672336454558411,-4.032565698300964,-7.085165104645804,2.0503503439543658,206.769101,29.17454701,2200.948343,9.39454584009744,K
1.0844,402,2,3,402-2-3,402-2,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,130,1.288580336401465,1.6731720962231917,0.582090520633098,-2.205232767183536,-2.283664602758638,5.492100000000001,-5.959589579659522,1.672336454558411,-4.032565698300964,-7.085165104645804,2.0503503439543658,206.769101,29.17454701,2200.948343,9.39454584009744,K
1.0832,402,2,4,402-2-4,402-2,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,160,1.288580336401465,1.6731720962231917,0.582090520633098,-2.205232767183536,-2.283664602758638,5.492100000000001,-5.959589579659522,1.672336454558411,-4.032565698300964,-7.085165104645804,2.0503503439543658,206.769101,29.17454701,2200.948343,9.39454584009744,K
1.0869,402,2,5,402-2-5,402-2,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,190,1.288580336401465,1.6731720962231917,0.582090520633098,-2.205232767183536,-2.283664602758638,5.492100000000001,-5.959589579659522,1.672336454558411,-4.032565698300964,-7.085165104645804,2.0503503439543658,206.769101,29.17454701,2200.948343,9.39454584009744,K
1.0831,402,2,6,402-2-6,402-2,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,220,1.288580336401465,1.6731720962231917,0.582090520633098,-2.205232767183536,-2.283664602758638,5.492100000000001,-5.959589579659522,1.672336454558411,-4.032565698300964,-7.085165104645804,2.0503503439543658,206.769101,29.17454701,2200.948343,9.39454584009744,K
1.083,402,3,1,402-3-1,402-3,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,0,2.116714516353178,1.8647793985435985,0.5659428685123136,-2.205232767183536,-2.283664602758638,5.5539000000000005,-5.891402605139936,1.7702941160150825,-3.9730587403760227,-6.839768085353216,1.8310144561455084,209.6588393,38.17685872,2563.312338,8.179215470229597,K
1.0831,402,3,2,402-3-2,402-3,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,60,2.116714516353178,1.8647793985435985,0.5659428685123136,-2.205232767183536,-2.283664602758638,5.5539000000000005,-5.891402605139936,1.7702941160150825,-3.9730587403760227,-6.839768085353216,1.8310144561455084,209.6588393,38.17685872,2563.312338,8.179215470229597,K
1.0834,402,3,3,402-3-3,402-3,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,130,2.116714516353178,1.8647793985435985,0.5659428685123136,-2.205232767183536,-2.283664602758638,5.5539000000000005,-5.891402605139936,1.7702941160150825,-3.9730587403760227,-6.839768085353216,1.8310144561455084,209.6588393,38.17685872,2563.312338,8.179215470229597,K
1.0889,402,3,4,402-3-4,402-3,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,160,2.116714516353178,1.8647793985435985,0.5659428685123136,-2.205232767183536,-2.283664602758638,5.5539000000000005,-5.891402605139936,1.7702941160150825,-3.9730587403760227,-6.839768085353216,1.8310144561455084,209.6588393,38.17685872,2563.312338,8.179215470229597,K
1.0837,402,3,5,402-3-5,402-3,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,190,2.116714516353178,1.8647793985435985,0.5659428685123136,-2.205232767183536,-2.283664602758638,5.5539000000000005,-5.891402605139936,1.7702941160150825,-3.9730587403760227,-6.839768085353216,1.8310144561455084,209.6588393,38.17685872,2563.312338,8.179215470229597,K
1.0814,402,3,6,402-3-6,402-3,33227,LRC,Russet Burbank,late,131,17.197142857142858,61.67999999999999,-0.12586442662834013,361.14,190,125,220,2.116714516353178,1.8647793985435985,0.5659428685123136,-2.205232767183536,-2.283664602758638,5.5539000000000005,-5.891402605139936,1.7702941160150825,-3.9730587403760227,-6.839768085353216,1.8310144561455084,209.6588393,38.17685872,2563.312338,8.179215470229597,K
1.0625,403,1,1,403-1-1,403-1,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,0,1.7575621968617572,2.368592767096138,0.9254984324645534,5.332979266542508,0.6500321509136362,4.8947,-6.278157111412501,2.085835478140992,-3.3535161485197844,-7.331712011358901,1.855979879871219,104.5178789,52.26525681,1996.548001,5.234929430579715,K
1.0535,403,1,2,403-1-2,403-1,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,60,1.7575621968617572,2.368592767096138,0.9254984324645534,5.332979266542508,0.6500321509136362,4.8947,-6.278157111412501,2.085835478140992,-3.3535161485197844,-7.331712011358901,1.855979879871219,104.5178789,52.26525681,1996.548001,5.234929430579715,K
1.0592,403,1,3,403-1-3,403-1,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,100,1.7575621968617572,2.368592767096138,0.9254984324645534,5.332979266542508,0.6500321509136362,4.8947,-6.278157111412501,2.085835478140992,-3.3535161485197844,-7.331712011358901,1.855979879871219,104.5178789,52.26525681,1996.548001,5.234929430579715,K
1.0635,403,1,4,403-1-4,403-1,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,1.7575621968617572,2.368592767096138,0.9254984324645534,5.332979266542508,0.6500321509136362,4.8947,-6.278157111412501,2.085835478140992,-3.3535161485197844,-7.331712011358901,1.855979879871219,104.5178789,52.26525681,1996.548001,5.234929430579715,K
1.0599,403,1,5,403-1-5,403-1,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,1.7575621968617572,2.368592767096138,0.9254984324645534,5.332979266542508,0.6500321509136362,4.8947,-6.278157111412501,2.085835478140992,-3.3535161485197844,-7.331712011358901,1.855979879871219,104.5178789,52.26525681,1996.548001,5.234929430579715,K
1.0634,403,1,6,403-1-6,403-1,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,1.7575621968617572,2.368592767096138,0.9254984324645534,5.332979266542508,0.6500321509136362,4.8947,-6.278157111412501,2.085835478140992,-3.3535161485197844,-7.331712011358901,1.855979879871219,104.5178789,52.26525681,1996.548001,5.234929430579715,K
1.0585,403,1,7,403-1-7,403-1,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,180,1.7575621968617572,2.368592767096138,0.9254984324645534,5.332979266542508,0.6500321509136362,4.8947,-6.278157111412501,2.085835478140992,-3.3535161485197844,-7.331712011358901,1.855979879871219,104.5178789,52.26525681,1996.548001,5.234929430579715,K
1.0627,403,1,8,403-1-8,403-1,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,220,1.7575621968617572,2.368592767096138,0.9254984324645534,5.332979266542508,0.6500321509136362,4.8947,-6.278157111412501,2.085835478140992,-3.3535161485197844,-7.331712011358901,1.855979879871219,104.5178789,52.26525681,1996.548001,5.234929430579715,K
1.061,403,2,1,403-2-1,403-2,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,0,1.7690568079706481,1.229718512910359,1.1782477425853286,5.332979266542508,0.6500321509136362,5.007999999999999,-6.10042370431568,1.4859126158748097,-2.19056747259458,-7.88319172825918,1.367619078499655,198.6459849,127.6307599,1624.445887,12.228538142742085,K
1.062,403,2,2,403-2-2,403-2,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,60,1.7690568079706481,1.229718512910359,1.1782477425853286,5.332979266542508,0.6500321509136362,5.007999999999999,-6.10042370431568,1.4859126158748097,-2.19056747259458,-7.88319172825918,1.367619078499655,198.6459849,127.6307599,1624.445887,12.228538142742085,K
1.0635,403,2,3,403-2-3,403-2,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,100,1.7690568079706481,1.229718512910359,1.1782477425853286,5.332979266542508,0.6500321509136362,5.007999999999999,-6.10042370431568,1.4859126158748097,-2.19056747259458,-7.88319172825918,1.367619078499655,198.6459849,127.6307599,1624.445887,12.228538142742085,K
1.0624,403,2,4,403-2-4,403-2,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,1.7690568079706481,1.229718512910359,1.1782477425853286,5.332979266542508,0.6500321509136362,5.007999999999999,-6.10042370431568,1.4859126158748097,-2.19056747259458,-7.88319172825918,1.367619078499655,198.6459849,127.6307599,1624.445887,12.228538142742085,K
1.0621,403,2,5,403-2-5,403-2,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,1.7690568079706481,1.229718512910359,1.1782477425853286,5.332979266542508,0.6500321509136362,5.007999999999999,-6.10042370431568,1.4859126158748097,-2.19056747259458,-7.88319172825918,1.367619078499655,198.6459849,127.6307599,1624.445887,12.228538142742085,K
1.0587,403,2,6,403-2-6,403-2,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,1.7690568079706481,1.229718512910359,1.1782477425853286,5.332979266542508,0.6500321509136362,5.007999999999999,-6.10042370431568,1.4859126158748097,-2.19056747259458,-7.88319172825918,1.367619078499655,198.6459849,127.6307599,1624.445887,12.228538142742085,K
1.0575,403,2,7,403-2-7,403-2,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,180,1.7690568079706481,1.229718512910359,1.1782477425853286,5.332979266542508,0.6500321509136362,5.007999999999999,-6.10042370431568,1.4859126158748097,-2.19056747259458,-7.88319172825918,1.367619078499655,198.6459849,127.6307599,1624.445887,12.228538142742085,K
1.0583,403,2,8,403-2-8,403-2,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,220,1.7690568079706481,1.229718512910359,1.1782477425853286,5.332979266542508,0.6500321509136362,5.007999999999999,-6.10042370431568,1.4859126158748097,-2.19056747259458,-7.88319172825918,1.367619078499655,198.6459849,127.6307599,1624.445887,12.228538142742085,K
1.0611,403,3,1,403-3-1,403-3,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,0,2.1827416375252504,1.2940552575360407,1.3279369810023987,5.332979266542508,0.6500321509136362,5.2552,-6.209851194622219,1.572634100232034,-2.3183966816947112,-7.942673619273966,1.5767478360360552,163.4212673,104.897598,1510.765571,10.817116198367485,K
1.0628,403,3,2,403-3-2,403-3,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,60,2.1827416375252504,1.2940552575360407,1.3279369810023987,5.332979266542508,0.6500321509136362,5.2552,-6.209851194622219,1.572634100232034,-2.3183966816947112,-7.942673619273966,1.5767478360360552,163.4212673,104.897598,1510.765571,10.817116198367485,K
1.0548,403,3,3,403-3-3,403-3,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,100,2.1827416375252504,1.2940552575360407,1.3279369810023987,5.332979266542508,0.6500321509136362,5.2552,-6.209851194622219,1.572634100232034,-2.3183966816947112,-7.942673619273966,1.5767478360360552,163.4212673,104.897598,1510.765571,10.817116198367485,K
1.0646,403,3,4,403-3-4,403-3,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,2.1827416375252504,1.2940552575360407,1.3279369810023987,5.332979266542508,0.6500321509136362,5.2552,-6.209851194622219,1.572634100232034,-2.3183966816947112,-7.942673619273966,1.5767478360360552,163.4212673,104.897598,1510.765571,10.817116198367485,K
1.0633,403,3,5,403-3-5,403-3,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,2.1827416375252504,1.2940552575360407,1.3279369810023987,5.332979266542508,0.6500321509136362,5.2552,-6.209851194622219,1.572634100232034,-2.3183966816947112,-7.942673619273966,1.5767478360360552,163.4212673,104.897598,1510.765571,10.817116198367485,K
1.0613,403,3,6,403-3-6,403-3,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,140,2.1827416375252504,1.2940552575360407,1.3279369810023987,5.332979266542508,0.6500321509136362,5.2552,-6.209851194622219,1.572634100232034,-2.3183966816947112,-7.942673619273966,1.5767478360360552,163.4212673,104.897598,1510.765571,10.817116198367485,K
1.055,403,3,7,403-3-7,403-3,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,180,2.1827416375252504,1.2940552575360407,1.3279369810023987,5.332979266542508,0.6500321509136362,5.2552,-6.209851194622219,1.572634100232034,-2.3183966816947112,-7.942673619273966,1.5767478360360552,163.4212673,104.897598,1510.765571,10.817116198367485,K
1.0633,403,3,8,403-3-8,403-3,43720,Legume,Valor,late,120,11.748248443705997,110.84,-0.3190691685908554,1296.44,165,140,220,2.1827416375252504,1.2940552575360407,1.3279369810023987,5.332979266542508,0.6500321509136362,5.2552,-6.209851194622219,1.572634100232034,-2.3183966816947112,-7.942673619273966,1.5767478360360552,163.4212673,104.897598,1510.765571,10.817116198367485,K
1.0672,404,1,1,404-1-1,404-1,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,0,150,160,1.7786095369540758,2.6239687436256034,0.38863840573599406,2.27078195024487,0.7398698250992473,5.811400000000001,-6.635298477443558,2.883014959919226,-3.45583148135054,-7.252884086219744,1.5146933882271991,38.4,49.53121934,2264.833027,1.695489227780499,N
1.0693,404,1,2,404-1-2,404-1,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,90,150,160,1.7786095369540758,2.6239687436256034,0.38863840573599406,2.27078195024487,0.7398698250992473,5.811400000000001,-6.635298477443558,2.883014959919226,-3.45583148135054,-7.252884086219744,1.5146933882271991,38.4,49.53121934,2264.833027,1.695489227780499,N
1.0698,404,1,3,404-1-3,404-1,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,120,150,160,1.7786095369540758,2.6239687436256034,0.38863840573599406,2.27078195024487,0.7398698250992473,5.811400000000001,-6.635298477443558,2.883014959919226,-3.45583148135054,-7.252884086219744,1.5146933882271991,38.4,49.53121934,2264.833027,1.695489227780499,N
1.0664,404,1,4,404-1-4,404-1,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,150,150,160,1.7786095369540758,2.6239687436256034,0.38863840573599406,2.27078195024487,0.7398698250992473,5.811400000000001,-6.635298477443558,2.883014959919226,-3.45583148135054,-7.252884086219744,1.5146933882271991,38.4,49.53121934,2264.833027,1.695489227780499,N
1.0737,404,1,5,404-1-5,404-1,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,180,150,160,1.7786095369540758,2.6239687436256034,0.38863840573599406,2.27078195024487,0.7398698250992473,5.811400000000001,-6.635298477443558,2.883014959919226,-3.45583148135054,-7.252884086219744,1.5146933882271991,38.4,49.53121934,2264.833027,1.695489227780499,N
1.0663,404,2,1,404-2-1,404-2,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,0,150,160,1.7768713650310153,2.5301204032003755,0.10139521363313286,2.27078195024487,0.7398698250992473,5.728999999999999,-6.57691071441145,2.908543368283225,-3.259163978269275,-7.366627234834321,1.5336403505570169,40.5,56.64885844,2476.504706,1.6353693938831544,N
1.0654,404,2,2,404-2-2,404-2,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,90,150,160,1.7768713650310153,2.5301204032003755,0.10139521363313286,2.27078195024487,0.7398698250992473,5.728999999999999,-6.57691071441145,2.908543368283225,-3.259163978269275,-7.366627234834321,1.5336403505570169,40.5,56.64885844,2476.504706,1.6353693938831544,N
1.0682,404,2,3,404-2-3,404-2,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,120,150,160,1.7768713650310153,2.5301204032003755,0.10139521363313286,2.27078195024487,0.7398698250992473,5.728999999999999,-6.57691071441145,2.908543368283225,-3.259163978269275,-7.366627234834321,1.5336403505570169,40.5,56.64885844,2476.504706,1.6353693938831544,N
1.0689,404,2,4,404-2-4,404-2,43560,Grassland,Viking,mid-season,94,17.14912310466592,293.64,-0.711216894203337,1171.6,150,150,160,1.7768713650310153,2.5301204032003755,0.10139521363313286,2.27078195024487,0.7398698250992473,5.728999999999999,-6.57691071441145,2.908543368283225,-3.259163978269275,-7.366627234834321,1.5336403505570169,40.5,56.64885844,2476.504706,1.6353693938831544,N
