NoEssai,NoBloc,NoTraitement,ID,ID_bl,NtotDose,PtotDose,KtotDose,test_type,RendVendable
320,1,5,320-1-5,320-1,150,100,220,K,32.52783621
320,1,6,320-1-6,320-1,150,100,300,K,24.92795833
320,2,1,320-2-1,320-2,150,100,0,K,19.36957258
320,2,2,320-2-2,320-2,150,100,40,K,30.68971429
320,2,3,320-2-3,320-2,150,100,80,K,28.83467241
320,2,4,320-2-4,320-2,150,100,120,K,32.15018519
320,2,5,320-2-5,320-2,150,100,220,K,32.28896296
320,2,6,320-2-6,320-2,150,100,300,K,33.43476923
320,3,1,320-3-1,320-3,150,100,0,K,29.51877679
320,3,2,320-3-2,320-3,150,100,40,K,28.28092857
320,3,3,320-3-3,320-3,150,100,80,K,28.14556897
320,3,4,320-3-4,320-3,150,100,120,K,32.64886
320,3,5,320-3-5,320-3,150,100,220,K,30.76777679
320,3,6,320-3-6,320-3,150,100,300,K,33.35499107
321,1,1,321-1-1,321-1,190,100,0,K,20.37890441
321,1,2,321-1-2,321-1,190,100,50,K,33.98933088
321,1,3,321-1-3,321-1,190,100,120,K,22.78506618
321,1,4,321-1-4,321-1,190,100,170,K,35.45874265
321,1,5,321-1-5,321-1,190,100,120,K,28.21270588
321,1,6,321-1-6,321-1,190,100,170,K,35.39445588
321,1,7,321-1-7,321-1,190,100,240,K,18.891125
321,1,8,321-1-8,321-1,190,100,290,K,23.72181618
321,2,1,321-2-1,321-2,190,100,0,K,25.31117424
321,2,2,321-2-2,321-2,190,100,50,K,23.94222794
321,2,3,321-2-3,321-2,190,100,120,K,30.93111765
321,2,4,321-2-4,321-2,190,100,170,K,27.42122727
321,2,5,321-2-5,321-2,190,100,120,K,24.50244118
321,2,6,321-2-6,321-2,190,100,170,K,26.03613971
321,2,7,321-2-7,321-2,190,100,240,K,28.79128676
321,2,8,321-2-8,321-2,190,100,290,K,27.75121875
321,3,1,321-3-1,321-3,190,100,0,K,22.99629412
321,3,2,321-3-2,321-3,190,100,50,K,27.23922059
321,3,3,321-3-3,321-3,190,100,120,K,23.47552273
321,3,4,321-3-4,321-3,190,100,170,K,31.64745588
321,3,5,321-3-5,321-3,190,100,120,K,23.66671324
321,3,6,321-3-6,321-3,190,100,170,K,27.76097656
321,3,7,321-3-7,321-3,190,100,240,K,20.98503676
321,3,8,321-3-8,321-3,190,100,290,K,27.01938281
322,1,1,322-1-1,322-1,190,100,0,K,22.14437969
322,1,2,322-1-2,322-1,190,100,50,K,27.56983824
322,1,3,322-1-3,322-1,190,100,120,K,25.33009848
322,1,4,322-1-4,322-1,190,100,170,K,28.68108088
322,1,5,322-1-5,322-1,190,100,120,K,21.43170455
322,1,6,322-1-6,322-1,190,100,170,K,19.08398529
322,1,7,322-1-7,322-1,190,100,240,K,22.12811667
322,1,8,322-1-8,322-1,190,100,290,K,16.76687879
322,2,1,322-2-1,322-2,190,100,0,K,21.90481061
322,2,2,322-2-2,322-2,190,100,50,K,21.99753939
322,2,3,322-2-3,322-2,190,100,120,K,27.31269118
322,2,4,322-2-4,322-2,190,100,170,K,16.24707258
322,2,5,322-2-5,322-2,190,100,120,K,18.88734015
322,2,6,322-2-6,322-2,190,100,170,K,26.61175806
322,2,7,322-2-7,322-2,190,100,240,K,20.50441667
322,2,8,322-2-8,322-2,190,100,290,K,23.88239394
322,3,1,322-3-1,322-3,190,100,0,K,24.17419355
322,3,2,322-3-2,322-3,190,100,50,K,22.28913971
322,3,3,322-3-3,322-3,190,100,120,K,27.60100758
322,3,4,322-3-4,322-3,190,100,170,K,27.3455303
322,3,5,322-3-5,322-3,190,100,120,K,24.18100735
322,3,6,322-3-6,322-3,190,100,170,K,22.82263636
322,3,7,322-3-7,322-3,190,100,240,K,24.49743182
322,3,8,322-3-8,322-3,190,100,290,K,26.48081452
323,1,1,323-1-1,323-1,140,130,0,K,32.03113343
323,1,2,323-1-2,323-1,140,130,75,K,43.0054506
323,1,3,323-1-3,323-1,140,130,75,K,42.08885978
323,1,4,323-1-4,323-1,140,130,75,K,30.59431538
323,1,5,323-1-5,323-1,140,130,150,K,44.7890868
323,1,6,323-1-6,323-1,140,130,150,K,35.202042230000004
323,1,7,323-1-7,323-1,140,130,150,K,34.70658773
323,1,8,323-1-8,323-1,140,130,300,K,43.37704148
323,2,1,323-2-1,323-2,140,130,0,K,36.9609057
323,2,2,323-2-2,323-2,140,130,75,K,38.7445419
323,2,3,323-2-3,323-2,140,130,75,K,34.60749683
323,2,4,323-2-4,323-2,140,130,75,K,38.79408735
323,2,5,323-2-5,323-2,140,130,150,K,33.64136055
323,2,6,323-2-6,323-2,140,130,150,K,34.45886048
323,2,7,323-2-7,323-2,140,130,150,K,42.5099961
323,2,8,323-2-8,323-2,140,130,300,K,35.1772695
323,3,1,323-3-1,323-3,140,130,0,K,28.5381792
323,3,2,323-3-2,323-3,140,130,75,K,36.71317845
323,3,3,323-3-3,323-3,140,130,75,K,34.8799968
323,3,4,323-3-4,323-3,140,130,75,K,38
323,3,5,323-3-5,323-3,140,130,150,K,41.37045075
323,3,6,323-3-6,323-3,140,130,150,K,45.13590495
323,3,7,323-3-7,323-3,140,130,150,K,43.55045055
323,3,8,323-3-8,323-3,140,130,300,K,39.11613278
324,1,1,324-1-1,324-1,140,130,0,K,25.49113403
324,1,2,324-1-2,324-1,140,130,75,K,29.87590635
324,1,3,324-1-3,324-1,140,130,75,K,36.58931483
324,1,4,324-1-4,324-1,140,130,75,K,37.08476933
324,1,5,324-1-5,324-1,140,130,150,K,47.8609047
324,1,6,324-1-6,324-1,140,130,150,K,50.78408625
324,1,7,324-1-7,324-1,140,130,150,K,38.7445419
324,1,8,324-1-8,324-1,140,130,300,K,29.28136095
324,2,1,324-2-1,324-2,140,130,0,K,38.645451
324,2,2,324-2-2,324-2,140,130,75,K,36.936132979999996
324,2,3,324-2-3,324-2,140,130,75,K,35.3754513
324,2,4,324-2-4,324-2,140,130,75,K,47.61317745
324,2,5,324-2-5,324-2,140,130,150,K,37.10954205
324,2,6,324-2-6,324-2,140,130,150,K,36.7627239
324,2,7,324-2-7,324-2,140,130,150,K,43.27795058
324,2,8,324-2-8,324-2,140,130,300,K,39.9336327
324,3,1,324-3-1,324-3,140,130,0,K,37.4563602
324,3,2,324-3-2,324-3,140,130,75,K,44.61567773
324,3,3,324-3-3,324-3,140,130,75,K,38.89317825
324,3,4,324-3-4,324-3,140,130,75,K,43.72385963
324,3,5,324-3-5,324-3,140,130,150,K,46.59749573
324,3,6,324-3-6,324-3,140,130,150,K,37.50590565
324,3,7,324-3-7,324-3,140,130,150,K,37.10954205
324,3,8,324-3-8,324-3,140,130,300,K,37.62976928
327,1,1,327-1-1,327-1,190,100,0,K,38.55720994
327,1,2,327-1-2,327-1,190,100,50,K,31.95234439
327,1,3,327-1-3,327-1,190,100,120,K,30.28359263
327,1,4,327-1-4,327-1,190,100,170,K,35.35346593
327,1,5,327-1-5,327-1,190,100,120,K,40.67000265
327,1,6,327-1-6,327-1,190,100,170,K,29.82446748
327,1,7,327-1-7,327-1,190,100,240,K,42.50323497
327,1,8,327-1-8,327-1,190,100,290,K,40.64362207
327,2,1,327-2-1,327-2,190,100,0,K,48.92536629
327,2,2,327-2-2,327-2,190,100,50,K,45.24959848
327,2,3,327-2-3,327-2,190,100,120,K,37.59353481
327,2,4,327-2-4,327-2,190,100,170,K,31.94045041
327,2,5,327-2-5,327-2,190,100,120,K,47.96008564
327,2,6,327-2-6,327-2,190,100,170,K,52.51959028
327,2,7,327-2-7,327-2,190,100,240,K,37.94735772
327,2,8,327-2-8,327-2,190,100,290,K,38.92519243
327,3,1,327-3-1,327-3,190,100,0,K,46.92726133
327,3,2,327-3-2,327-3,190,100,50,K,48.01257837
327,3,3,327-3-3,327-3,190,100,120,K,40.67562021
327,3,4,327-3-4,327-3,190,100,170,K,33.60959445
327,3,5,327-3-5,327-3,190,100,120,K,32.29181057
327,3,6,327-3-6,327-3,190,100,170,K,46.24217557
327,3,7,327-3-7,327-3,190,100,240,K,38.42034255
327,3,8,327-3-8,327-3,190,100,290,K,45.805397
328,1,1,328-1-1,328-1,190,100,0,K,51.10524774
328,1,2,328-1-2,328-1,190,100,50,K,16.52222
328,1,3,328-1-3,328-1,190,100,120,K,30.831086
328,1,4,328-1-4,328-1,190,100,170,K,46.40202667
328,1,5,328-1-5,328-1,190,100,120,K,23.46492958
328,1,6,328-1-6,328-1,190,100,170,K,33.68523889
328,1,7,328-1-7,328-1,190,100,240,K,41.30555
328,1,8,328-1-8,328-1,190,100,290,K,45.903715
328,2,1,328-2-1,328-2,190,100,0,K,48.58987467
328,2,2,328-2-2,328-2,190,100,50,K,50.55754786
328,2,3,328-2-3,328-2,190,100,120,K,49.8784
328,2,4,328-2-4,328-2,190,100,170,K,53.12479586
328,2,5,328-2-5,328-2,190,100,120,K,78.74775071
328,2,6,328-2-6,328-2,190,100,170,K,49.67057333
328,2,7,328-2-7,328-2,190,100,240,K,49.79240276
328,2,8,328-2-8,328-2,190,100,290,K,49.473138
328,3,1,328-3-1,328-3,190,100,0,K,60.1159416
328,3,2,328-3-2,328-3,190,100,50,K,43.33186
328,3,3,328-3-3,328-3,190,100,120,K,46.84699724
328,3,4,328-3-4,328-3,190,100,170,K,53.3779329
328,3,5,328-3-5,328-3,190,100,120,K,52.10080452
328,3,6,328-3-6,328-3,190,100,170,K,52.21645
328,3,7,328-3-7,328-3,190,100,240,K,44.76988645
328,3,8,328-3-8,328-3,190,100,290,K,46.46874375
330,1,1,330-1-1,330-1,130,150,0,K,21.70071
330,1,2,330-1-2,330-1,180,150,70,K,21.70071
330,1,3,330-1-3,330-1,180,150,70,K,24.27705
330,1,4,330-1-4,330-1,180,150,70,K,29.215035
330,1,5,330-1-5,330-1,180,150,140,K,26.22582
330,1,6,330-1-6,330-1,180,150,140,K,33.82272
330,1,7,330-1-7,330-1,180,150,140,K,34.400745
330,1,8,330-1-8,330-1,180,150,210,K,29.09943
330,2,1,330-2-1,330-2,130,150,0,K,22.4604
330,2,2,330-2-2,330-2,180,150,70,K,21.089655
330,2,3,330-2-3,330-2,180,150,70,K,30.701385
330,2,4,330-2-4,330-2,180,150,70,K,24.921135
330,2,5,330-2-5,330-2,180,150,140,K,33.29424
330,2,6,330-2-6,330-2,180,150,140,K,27.332325
330,2,7,330-2-7,330-2,180,150,140,K,25.548705000000002
330,2,8,330-2-8,330-2,180,150,210,K,19.933605
330,3,1,330-3-1,330-3,130,150,0,K,23.302665
330,3,2,330-3-2,330-3,180,150,70,K,28.76913
330,3,3,330-3-3,330-3,180,150,70,K,25.89552
330,3,4,330-3-4,330-3,180,150,70,K,27.91035
330,3,5,330-3-5,330-3,180,150,140,K,31.163805
330,3,6,330-3-6,330-3,180,150,140,K,32.76576
330,3,7,330-3-7,330-3,180,150,140,K,37.769805
330,3,8,330-3-8,330-3,180,150,210,K,32.50152
331,1,1,331-1-1,331-1,144,175,0,K,17.70921429
331,1,2,331-1-2,331-1,144,175,60,K,28.54193023
331,1,3,331-1-3,331-1,144,175,100,K,31.75212857
331,1,4,331-1-4,331-1,144,175,140,K,30.52311429
331,1,6,331-1-6,331-1,144,175,220,K,34.07810233
331,2,1,331-2-1,331-2,144,175,0,K,20.10195
331,2,2,331-2-2,331-2,144,175,60,K,24.9579
331,2,3,331-2-3,331-2,144,175,100,K,30.3237
331,2,4,331-2-4,331-2,144,175,140,K,31.36826512
331,2,5,331-2-5,331-2,144,175,180,K,31.07955349
331,2,6,331-2-6,331-2,144,175,220,K,26.5419
331,3,1,331-3-1,331-3,144,175,0,K,28.03397143
331,3,2,331-3-2,331-3,144,175,60,K,32.84424
331,3,3,331-3-3,331-3,144,175,100,K,31.7262
331,3,4,331-3-4,331-3,144,175,140,K,32.3433
331,3,5,331-3-5,331-3,144,175,180,K,35.42035814
331,3,6,331-3-6,331-3,144,175,220,K,34.92397674
332,1,1,332-1-1,332-1,144,175,0,K,28.54193023
332,1,2,332-1-2,332-1,144,175,60,K,29.15408571
332,1,3,332-1-3,332-1,144,175,100,K,31.75212857
332,1,4,332-1-4,332-1,144,175,140,K,17.70921429
332,1,6,332-1-6,332-1,144,175,220,K,34.07810233
332,2,1,332-2-1,332-2,144,175,0,K,26.5419
332,2,2,332-2-2,332-2,144,175,60,K,30.3237
332,2,3,332-2-3,332-2,144,175,100,K,20.10195
332,2,4,332-2-4,332-2,144,175,140,K,31.36826512
332,2,5,332-2-5,332-2,144,175,180,K,24.9579
332,2,6,332-2-6,332-2,144,175,220,K,31.07955349
332,3,1,332-3-1,332-3,144,175,0,K,35.42035814
332,3,2,332-3-2,332-3,144,175,60,K,34.92397674
332,3,3,332-3-3,332-3,144,175,100,K,29.01195
332,3,4,332-3-4,332-3,144,175,140,K,28.03397143
332,3,5,332-3-5,332-3,144,175,180,K,31.7262
332,3,6,332-3-6,332-3,144,175,220,K,32.84424
333,1,1,333-1-1,333-1,155,138,0,K,26.96348571
333,1,2,333-1-2,333-1,155,138,60,K,34.61826375
333,1,3,333-1-3,333-1,155,138,100,K,32.18334
333,1,4,333-1-4,333-1,155,138,140,K,40.0174425
333,1,5,333-1-5,333-1,155,138,180,K,33.01514625
333,2,1,333-2-1,333-2,155,138,0,K,35.46519375
333,2,2,333-2-2,333-2,155,138,60,K,38.5050675
333,2,3,333-2-3,333-2,155,138,100,K,30.86757375
333,2,4,333-2-4,333-2,155,138,140,K,39.56373
333,2,6,333-2-6,333-2,155,138,220,K,38.051355
333,3,1,333-3-1,333-3,155,138,0,K,25.33228125
333,3,2,333-3-2,333-3,155,138,60,K,24.258495
333,3,3,333-3-3,333-3,155,138,100,K,39.05130176
333,3,4,333-3-4,333-3,155,138,140,K,32.47069125
333,3,5,333-3-5,333-3,155,138,180,K,32.74291875
333,3,6,333-3-6,333-3,155,138,220,K,28.81074375
334,1,1,334-1-1,334-1,218,110,55,NA,28.20995074
334,1,2,334-1-2,334-1,218,110,55,NA,22.12383088
334,1,3,334-1-3,334-1,218,110,55,NA,28.23344355
334,1,4,334-1-4,334-1,218,110,55,NA,32.46453788
334,1,5,334-1-5,334-1,218,110,55,NA,30.02236439
334,1,6,334-1-6,334-1,218,110,55,NA,25.67500806
334,2,1,334-2-1,334-2,218,110,55,NA,23.36898516
334,2,2,334-2-2,334-2,218,110,55,NA,24.70724044
334,2,3,334-2-3,334-2,218,110,55,NA,22.06138088
334,2,4,334-2-4,334-2,218,110,55,NA,23.15381061
334,2,5,334-2-5,334-2,218,110,55,NA,30.88519853
334,2,6,334-2-6,334-2,218,110,55,NA,26.88105147
334,3,1,334-3-1,334-3,218,110,55,NA,26.21480682
334,3,2,334-3-2,334-3,218,110,55,NA,21.78402941
334,3,3,334-3-3,334-3,218,110,55,NA,21.87678603
334,3,4,334-3-4,334-3,218,110,55,NA,27.34174545
334,3,5,334-3-5,334-3,218,110,55,NA,31.72092647
334,3,6,334-3-6,334-3,218,110,55,NA,25.71183594
339,1,1,339-1-1,339-1,0,100,270,N,17.11629938
339,1,2,339-1-2,339-1,90,100,270,N,37.99935563
339,1,3,339-1-3,339-1,130,100,270,N,35.723688
339,1,4,339-1-4,339-1,160,100,270,N,29.87383
339,1,5,339-1-5,339-1,190,100,270,N,41.20012313
339,1,6,339-1-6,339-1,220,100,270,N,31.227
339,2,1,339-2-1,339-2,0,100,270,N,16.11118031
339,2,2,339-2-2,339-2,90,100,270,N,26.52343313
339,2,3,339-2-3,339-2,130,100,270,N,26.511723
339,2,4,339-2-4,339-2,160,100,270,N,31.01036269
339,2,5,339-2-5,339-2,190,100,270,N,25.0596675
339,2,6,339-2-6,339-2,220,100,270,N,35.09134125
339,3,1,339-3-1,339-3,0,100,270,N,10.93920844
339,3,2,339-3-2,339-3,90,100,270,N,21.37097813
339,3,3,339-3-3,339-3,130,100,270,N,23.66421094
339,3,4,339-3-4,339-3,160,100,270,N,26.91377063
339,3,5,339-3-5,339-3,190,100,270,N,31.24651688
339,3,6,339-3-6,339-3,220,100,270,N,30.37801594
340,1,1,340-1-1,340-1,0,100,270,N,22.108716
340,1,2,340-1-2,340-1,90,100,270,N,29.644832
340,1,3,340-1-3,340-1,130,100,270,N,31.757859
340,1,4,340-1-4,340-1,160,100,270,N,36.140048
340,1,5,340-1-5,340-1,190,100,270,N,45.7996
340,1,6,340-1-6,340-1,220,100,270,N,45.674692
340,2,1,340-2-1,340-2,0,100,270,N,25.096099
340,2,2,340-2-2,340-2,90,100,270,N,31.258227
340,2,3,340-2-3,340-2,130,100,270,N,32.798759
340,2,4,340-2-4,340-2,160,100,270,N,38.482073
340,2,5,340-2-5,340-2,190,100,270,N,45.757964
340,2,6,340-2-6,340-2,220,100,270,N,44.883608
340,3,1,340-3-1,340-3,0,100,270,N,22.670802
340,3,2,340-3-2,340-3,90,100,270,N,34.516244
340,3,3,340-3-3,340-3,130,100,270,N,35.463463
340,3,4,340-3-4,340-3,160,100,270,N,35.671643
340,3,5,340-3-5,340-3,190,100,270,N,45.091788
340,3,6,340-3-6,340-3,220,100,270,N,45.206287
341,1,1,341-1-1,341-1,0,100,270,N,12.60101294
341,1,2,341-1-2,341-1,90,100,270,N,25.88610621
341,1,3,341-1-3,341-1,130,100,270,N,40.21343667
341,1,4,341-1-4,341-1,160,100,270,N,46.3609425
341,1,5,341-1-5,341-1,190,100,270,N,35.2307475
341,1,6,341-1-6,341-1,220,100,270,N,43.41560323
341,2,1,341-2-1,341-2,0,100,270,N,33.26179161
341,2,2,341-2-2,341-2,90,100,270,N,34.25507273
341,2,3,341-2-3,341-2,130,100,270,N,36.55510688
341,2,4,341-2-4,341-2,160,100,270,N,44.989185
341,2,5,341-2-5,341-2,190,100,270,N,40.10151194
341,2,6,341-2-6,341-2,220,100,270,N,33.85201969
341,3,1,341-3-1,341-3,0,100,270,N,17.28219281
341,3,2,341-3-2,341-3,90,100,270,N,36.212911
341,3,3,341-3-3,341-3,130,100,270,N,14.37518793
341,3,4,341-3-4,341-3,160,100,270,N,35.77857182
341,3,5,341-3-5,341-3,190,100,270,N,34.22048483
341,3,6,341-3-6,341-3,220,100,270,N,36.28792759
342,1,1,342-1-1,342-1,0,120,100,N,13.0818825
342,1,2,342-1-2,342-1,90,120,100,N,32.52069
342,1,3,342-1-3,342-1,130,120,100,N,33.3571275
342,1,4,342-1-4,342-1,170,120,100,N,25.7511225
342,1,5,342-1-5,342-1,210,120,100,N,33.32367
342,1,6,342-1-6,342-1,90,120,100,N,31.71771
342,2,1,342-2-1,342-2,0,120,100,N,16.86258
342,2,2,342-2-2,342-2,90,120,100,N,31.58388
342,2,3,342-2-3,342-2,130,120,100,N,34.7846475
342,2,4,342-2-4,342-2,170,120,100,N,35.5430175
342,2,5,342-2-5,342-2,210,120,100,N,40.305135
342,2,6,342-2-6,342-2,90,120,100,N,36.9259275
342,3,1,342-3-1,342-3,0,120,100,N,17.420205
342,3,2,342-3-2,342-3,90,120,100,N,33.0225525
342,3,3,342-3-3,342-3,130,120,100,N,37.5058575
342,3,4,342-3-4,342-3,170,120,100,N,37.2381975
342,3,5,342-3-5,342-3,210,120,100,N,36.35715
342,3,6,342-3-6,342-3,90,120,100,N,30.42402
343,1,1,343-1-1,343-1,0,120,100,N,22.254442
343,1,2,343-1-2,343-1,90,120,100,N,32.725896
343,1,3,343-1-3,343-1,130,120,100,N,38.659026
343,1,4,343-1-4,343-1,170,120,100,N,36.962359
343,2,1,343-2-1,343-2,0,120,100,N,22.702029
343,2,2,343-2-2,343-2,90,120,100,N,35.91105
343,2,3,343-2-3,343-2,130,120,100,N,35.172011
343,2,4,343-2-4,343-2,170,120,100,N,33.069393
343,3,1,343-3-1,343-3,0,120,100,N,25.158553
343,3,2,343-3-2,343-3,90,120,100,N,33.402481
343,3,3,343-3-3,343-3,130,120,100,N,30.227736
343,3,4,343-3-4,343-3,170,120,100,N,36.4315
344,1,1,344-1-1,344-1,140,120,0,K,20.641047
344,1,2,344-1-2,344-1,140,120,70,K,27.188308
344,1,3,344-1-3,344-1,140,120,105,K,27.781621
344,1,4,344-1-4,344-1,140,120,140,K,26.418042
344,1,5,344-1-5,344-1,140,120,140,K,24.263379
344,1,6,344-1-6,344-1,140,120,210,K,30.571233
344,1,7,344-1-7,344-1,140,120,140,K,28.780885
344,1,8,344-1-8,344-1,140,120,140,K,33.392072
344,2,1,344-2-1,344-2,140,120,0,K,24.898328
344,2,2,344-2-2,344-2,140,120,70,K,39.335611
344,2,3,344-2-3,344-2,140,120,105,K,31.143728
344,2,4,344-2-4,344-2,140,120,140,K,31.279045
344,2,5,344-2-5,344-2,140,120,140,K,31.050047
344,2,6,344-2-6,344-2,140,120,210,K,29.082746
344,2,7,344-2-7,344-2,140,120,140,K,27.084218
344,2,8,344-2-8,344-2,140,120,140,K,27.47976
344,3,1,344-3-1,344-3,140,120,0,K,30.893912
344,3,2,344-3-2,344-3,140,120,70,K,32.174219
344,3,3,344-3-3,344-3,140,120,105,K,30.009147
344,3,4,344-3-4,344-3,140,120,140,K,34.693197
344,3,5,344-3-5,344-3,140,120,140,K,32.455262
344,3,6,344-3-6,344-3,140,120,210,K,35.786142
344,3,7,344-3-7,344-3,140,120,140,K,33.173483
344,3,8,344-3-8,344-3,140,120,140,K,34.911786
345,1,1,345-1-1,345-1,140,120,0,K,28.93582875
345,1,2,345-1-2,345-1,140,120,70,K,37.74373375
345,1,3,345-1-3,345-1,140,120,105,K,33.09167125
345,1,4,345-1-4,345-1,140,120,140,K,32.48690313
345,1,5,345-1-5,345-1,140,120,140,K,30.92070875
345,1,6,345-1-6,345-1,140,120,210,K,40.76757438
345,1,7,345-1-7,345-1,140,120,140,K,35.0455375
345,1,8,345-1-8,345-1,140,120,140,K,29.44755563
345,2,1,345-2-1,345-2,140,120,0,K,28.88930813
345,2,2,345-2-2,345-2,140,120,70,K,28.79626688
345,2,3,345-2-3,345-2,140,120,105,K,32.99863
345,2,4,345-2-4,345-2,140,120,140,K,27.12152438
345,2,5,345-2-5,345-2,140,120,140,K,37.61967875
345,2,6,345-2-6,345-2,140,120,210,K,36.44115625
345,2,7,345-2-7,345-2,140,120,140,K,40.33338188
345,2,8,345-2-8,345-2,140,120,140,K,33.91353563
345,3,1,345-3-1,345-3,140,120,0,K,28.28454
345,3,2,345-3-2,345-3,140,120,70,K,40.317875
345,3,3,345-3-3,345-3,140,120,105,K,30.02131
345,3,4,345-3-4,345-3,140,120,140,K,32.90558875
345,3,5,345-3-5,345-3,140,120,140,K,33.867015
345,3,6,345-3-6,345-3,140,120,210,K,43.46577063
345,3,7,345-3-7,345-3,140,120,140,K,33.4328225
345,3,8,345-3-8,345-3,140,120,140,K,39.46499688
350,1,1,350-1-1,350-1,190,100,0,K,34.90217769
350,1,2,350-1-2,350-1,190,100,60,K,31.94845138
350,1,3,350-1-3,350-1,190,100,130,K,29.3936729
350,1,4,350-1-4,350-1,190,100,180,K,37.4724
350,1,5,350-1-5,350-1,190,100,120,K,26.8149271
350,1,6,350-1-6,350-1,190,100,180,K,35.58870677
350,1,7,350-1-7,350-1,190,100,210,K,35.16806276
350,1,8,350-1-8,350-1,190,100,270,K,32.590579
350,2,1,350-2-1,350-2,190,100,0,K,32.10703364
350,2,2,350-2-2,350-2,190,100,60,K,24.513195
350,2,3,350-2-3,350-2,190,100,130,K,32.02278484
350,2,4,350-2-4,350-2,190,100,180,K,38.565345
350,2,5,350-2-5,350-2,190,100,120,K,39.69298667
350,2,6,350-2-6,350-2,190,100,180,K,33.93669774
350,2,7,350-2-7,350-2,190,100,210,K,26.32826438
350,2,8,350-2-8,350-2,190,100,270,K,35.609189
350,3,1,350-3-1,350-3,190,100,0,K,34.0485825
350,3,2,350-3-2,350-3,190,100,60,K,30.415098
350,3,3,350-3-3,350-3,190,100,130,K,35.50269692
350,3,4,350-3-4,350-3,190,100,180,K,38.12007111
350,3,5,350-3-5,350-3,190,100,120,K,34.46050548
350,3,6,350-3-6,350-3,190,100,180,K,26.615813
350,3,7,350-3-7,350-3,190,100,210,K,35.22795938
350,3,8,350-3-8,350-3,190,100,270,K,33.32506406
351,1,1,351-1-1,351-1,190,100,0,K,42.947534
351,1,2,351-1-2,351-1,190,100,60,K,44.34234
351,1,3,351-1-3,351-1,190,100,130,K,47.631584
351,1,4,351-1-4,351-1,190,100,180,K,45.247923
351,1,5,351-1-5,351-1,190,100,120,K,42.36463
351,1,6,351-1-6,351-1,190,100,180,K,45.404058
351,1,7,351-1-7,351-1,190,100,210,K,46.913363
351,1,8,351-1-8,351-1,190,100,270,K,43.946798
351,2,1,351-2-1,351-2,190,100,0,K,42.791399
351,2,2,351-2-2,351-2,190,100,60,K,48.391441
351,2,3,351-2-3,351-2,190,100,130,K,44.571338
351,2,4,351-2-4,351-2,190,100,180,K,50.577331
351,2,5,351-2-5,351-2,190,100,120,K,38.086531
351,2,6,351-2-6,351-2,190,100,180,K,44.675428
351,2,7,351-2-7,351-2,190,100,210,K,42.031542
351,2,8,351-2-8,351-2,190,100,270,K,43.811481
351,3,1,351-3-1,351-3,190,100,0,K,42.822626
351,3,2,351-3-2,351-3,190,100,60,K,39.533382
351,3,3,351-3-3,351-3,190,100,130,K,43.592892
351,3,4,351-3-4,351-3,190,100,180,K,43.7178
351,3,5,351-3-5,351-3,190,100,120,K,41.875407
351,3,6,351-3-6,351-3,190,100,180,K,44.498475
351,3,7,351-3-7,351-3,190,100,210,K,51.649458
351,3,8,351-3-8,351-3,190,100,270,K,43.145305
353,1,1,353-1-1,353-1,0,150,160,N,19.1664
353,1,2,353-1-2,353-1,90,150,160,N,27.86388
353,1,3,353-1-3,353-1,120,150,160,N,27.26045581
353,1,4,353-1-4,353-1,150,150,160,N,26.92492
353,1,5,353-1-5,353-1,180,150,160,N,25.4501617
353,2,1,353-2-1,353-2,0,150,160,N,19.60718571
353,2,2,353-2-2,353-2,90,150,160,N,20.5095
353,2,3,353-2-3,353-2,120,150,160,N,26.14084
353,2,4,353-2-4,353-2,150,150,160,N,25.85191304
353,2,5,353-2-5,353-2,180,150,160,N,25.00438696
353,3,1,353-3-1,353-3,0,150,160,N,17.97345
353,3,2,353-3-2,353-3,90,150,160,N,31.8087
353,3,3,353-3-3,353-3,120,150,160,N,30.24153
353,3,4,353-3-4,353-3,150,150,160,N,30.54265116
353,3,5,353-3-5,353-3,180,150,160,N,23.3046
353,4,1,353-4-1,353-4,0,150,160,N,20.13028085
353,4,2,353-4-2,353-4,90,150,160,N,29.70792
353,4,3,353-4-3,353-4,120,150,160,N,28.85608
353,4,4,353-4-4,353-4,150,150,160,N,31.499325
353,4,5,353-4-5,353-4,180,150,160,N,24.09080488
356,1,1,356-1-1,356-1,200,110,270,N,24.09455127
356,1,2,356-1-2,356-1,140,110,270,N,35.52003204
356,1,3,356-1-3,356-1,170,110,270,N,30.0326923
356,1,4,356-1-4,356-1,140,110,270,N,21.62291666
356,1,5,356-1-5,356-1,140,110,270,N,31.32291666
356,1,6,356-1-6,356-1,140,110,270,N,18.99583333
356,2,1,356-2-1,356-2,200,110,270,N,30.67003204
356,2,2,356-2-2,356-2,140,110,270,N,20.4415064
356,2,3,356-2-3,356-2,170,110,270,N,30.77884614
356,2,4,356-2-4,356-2,140,110,270,N,28.68028845
356,2,5,356-2-5,356-2,140,110,270,N,23.39503204
356,2,6,356-2-6,356-2,140,110,270,N,23.73701922
356,3,1,356-3-1,356-3,200,110,270,N,33.09503204
356,3,2,356-3-2,356-3,140,110,270,N,23.76810897
356,3,3,356-3-3,356-3,170,110,270,N,26.53509615
356,3,4,356-3-4,356-3,140,110,270,N,35.76874999
356,3,5,356-3-5,356-3,140,110,270,N,31.41618589
356,3,6,356-3-6,356-3,140,110,270,N,20.36378204
356,4,1,356-4-1,356-4,200,110,270,N,27.35897435
