RendVendable,tsizeMS_L,tsizeS_M,PoidsSpec,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
27.41518703,-0.35708852998706353,0.6166035519819131,1.072,10,1,7,10-1-7,10-1,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,220,190,270,1.5457973934519886,0.4181185278229426,1.8522639532357237,-1.6467452719025673,1.9996269694013913,5.286100000000001,-6.4140922162500384,2.3141624051225715,-2.9655562009004424,-7.3110257650048505,1.5226459627149813,75.298488,83.2,1986.6,3.7903195409241928,N
58.01796,-0.016945563119341256,0.9125236320833396,1.075,10,1,8,10-1-8,10-1,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,250,190,270,1.5457973934519886,0.4181185278229426,1.8522639532357237,-1.6467452719025673,1.9996269694013913,5.286100000000001,-6.4140922162500384,2.3141624051225715,-2.9655562009004424,-7.3110257650048505,1.5226459627149813,75.298488,83.2,1986.6,3.7903195409241928,N
25.77060973,-0.11273131087132426,0.8284167094770647,1.078,10,1,9,10-1-9,10-1,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,190,190,270,1.5457973934519886,0.4181185278229426,1.8522639532357237,-1.6467452719025673,1.9996269694013913,5.286100000000001,-6.4140922162500384,2.3141624051225715,-2.9655562009004424,-7.3110257650048505,1.5226459627149813,75.298488,83.2,1986.6,3.7903195409241928,N
28.84394118,0.0818057093173073,0.9429288489252616,1.079,10,1,10,10-1-10,10-1,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,220,190,270,1.5457973934519886,0.4181185278229426,1.8522639532357237,-1.6467452719025673,1.9996269694013913,5.286100000000001,-6.4140922162500384,2.3141624051225715,-2.9655562009004424,-7.3110257650048505,1.5226459627149813,75.298488,83.2,1986.6,3.7903195409241928,N
22.20405943,0.16741859259479008,1.1643192401058475,1.083,10,1,11,10-1-11,10-1,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,250,190,270,1.5457973934519886,0.4181185278229426,1.8522639532357237,-1.6467452719025673,1.9996269694013913,5.286100000000001,-6.4140922162500384,2.3141624051225715,-2.9655562009004424,-7.3110257650048505,1.5226459627149813,75.298488,83.2,1986.6,3.7903195409241928,N
14.756742,-1.2203863151106353,0.3997372278776945,1.074,10,2,1,10-2-1,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,0,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
29.9324025,-0.46073463258867714,0.8484002302621876,1.074,10,2,2,10-2-2,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,70,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
16.236,-1.195953232507705,0.45199012672271865,1.075,10,2,3,10-2-3,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,100,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
26.625456,-0.4790699254017306,0.42348732777389153,1.082,10,2,4,10-2-4,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,130,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
32.59592471,-0.006726438429179832,0.7577695163729696,1.073,10,2,5,10-2-5,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,160,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
32.64134824,0.22163927078124634,0.8513373343030537,1.07,10,2,6,10-2-6,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,190,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
23.455575,-0.4066956745194618,0.6185235639560884,1.085,10,2,7,10-2-7,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,220,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
43.758,0.6849340591040027,1.06181234227301,1.078,10,2,8,10-2-8,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,250,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
22.32112235,-0.2776052384066149,0.8563701439853202,1.071,10,2,9,10-2-9,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,190,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
29.87194737,0.3670721319092198,0.8889040162020682,1.07,10,2,10,10-2-10,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,220,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
33.91128,0.2818945745175139,1.2379897148331327,1.072,10,2,11,10-2-11,10-2,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,250,190,270,1.7308080101474264,0.4181185278229428,1.8522639532357235,-1.6467452719025673,1.9996269694013913,5.471500000000001,-6.252687500742826,2.049199082733267,-3.0202333655394016,-7.663272910883571,1.0476526179242938,110.657632,58.6,2007.1,5.513309351801107,N
18.307401080000002,-0.9614397240503385,0.5252824458177204,1.073,10,3,1,10-3-1,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,0,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
37.36344857,-0.026480622042655444,1.0430056781730186,1.075,10,3,2,10-3-2,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,70,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
25.8687,-0.9438079299720284,0.47707442190560434,1.073,10,3,3,10-3-3,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,100,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
28.694952,0.10034400023108694,1.0133962141412525,1.073,10,3,4,10-3-4,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,130,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
35.5212,-0.17556331822329707,1.0773100315709685,1.075,10,3,5,10-3-5,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,160,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
21.43990588,-0.2101970187238579,0.788603754450508,1.08,10,3,6,10-3-6,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,190,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
41.27409,0.4291184379702474,1.2287339721462414,1.073,10,3,7,10-3-7,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,220,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
34.1795025,-0.09530537409225492,1.0227933902093622,1.078,10,3,8,10-3-8,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,250,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
35.5308525,0.21962316925396638,0.9682266473362154,1.076,10,3,9,10-3-9,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,190,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
31.3609725,0.07613750585299522,0.8266683168868306,1.074,10,3,10,10-3-10,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,220,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
44.0154,0.5083215718052804,1.0398347508860908,1.075,10,3,11,10-3-11,10-3,31226,HRC,Goldrush,mid-season,125,16.490862114449246,373.56,-0.7289243020221379,1940.44,250,190,270,1.5440135021507786,0.4181185278229429,1.852263953235724,-1.6467452719025673,1.9996269694013913,5.2552,-6.438508134713245,2.3679535938136143,-2.3486366707249045,-7.519433400463174,1.0685405685571416,70.351872,143.1,2002.8,3.512675853804674,N
23.70152571,-4.3656771115475665,1.0013673761097557,1.068649886,12,1,1,12-1-1,12-1,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,0,144,78,1.5487682993921643,1.6368470658502345,1.4523184629970092,4.326646467237339,0.8050032739208058,6.7178,-6.422269561778608,2.2305271928215324,-4.004188729336924,-6.741186287821971,2.2188351503778723,79.1,39.9,1854.1,4.2662208079391615,N
27.38297571,-4.354232370528737,1.0335188449282384,1.065315315,12,1,2,12-1-2,12-1,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,50,144,78,1.5487682993921643,1.6368470658502345,1.4523184629970092,4.326646467237339,0.8050032739208058,6.7178,-6.422269561778608,2.2305271928215324,-4.004188729336924,-6.741186287821971,2.2188351503778723,79.1,39.9,1854.1,4.2662208079391615,N
29.95999071,-2.1550383540264724,1.5457246684705408,1.070564516,12,1,3,12-1-3,12-1,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,100,144,78,1.5487682993921643,1.6368470658502345,1.4523184629970092,4.326646467237339,0.8050032739208058,6.7178,-6.422269561778608,2.2305271928215324,-4.004188729336924,-6.741186287821971,2.2188351503778723,79.1,39.9,1854.1,4.2662208079391615,N
28.31210357,-2.1244091222812935,1.5095093571998548,1.065217391,12,1,4,12-1-4,12-1,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,150,144,78,1.5487682993921643,1.6368470658502345,1.4523184629970092,4.326646467237339,0.8050032739208058,6.7178,-6.422269561778608,2.2305271928215324,-4.004188729336924,-6.741186287821971,2.2188351503778723,79.1,39.9,1854.1,4.2662208079391615,N
29.36394643,-4.239678241849072,1.324782531851454,1.072834646,12,2,1,12-2-1,12-2,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,0,144,78,1.3873962469792165,1.6368470658502345,1.452318462997009,4.326646467237339,0.8050032739208058,6.965,-6.3672952766717135,2.0877747142824368,-3.8460356549793024,-6.242498219819555,2.0623140905719923,93.6,71.9,1792.9,5.220592336438172,N
35.53475786,-2.2458590786063013,1.7536422278293107,1.070564516,12,2,2,12-2-2,12-2,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,50,144,78,1.3873962469792165,1.6368470658502345,1.452318462997009,4.326646467237339,0.8050032739208058,6.965,-6.3672952766717135,2.0877747142824368,-3.8460356549793024,-6.242498219819555,2.0623140905719923,93.6,71.9,1792.9,5.220592336438172,N
37.13005286,-2.1376034788267972,1.903722215898131,1.068217054,12,2,3,12-2-3,12-2,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,100,144,78,1.3873962469792165,1.6368470658502345,1.452318462997009,4.326646467237339,0.8050032739208058,6.965,-6.3672952766717135,2.0877747142824368,-3.8460356549793024,-6.242498219819555,2.0623140905719923,93.6,71.9,1792.9,5.220592336438172,N
32.23898357,-0.5319719276902586,2.0970346328347547,1.069078947,12,2,4,12-2-4,12-2,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,150,144,78,1.3873962469792165,1.6368470658502345,1.452318462997009,4.326646467237339,0.8050032739208058,6.965,-6.3672952766717135,2.0877747142824368,-3.8460356549793024,-6.242498219819555,2.0623140905719923,93.6,71.9,1792.9,5.220592336438172,N
26.50644,-4.351361635610979,1.0414709747259792,1.069060773,12,3,1,12-3-1,12-3,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,0,144,78,1.5480696891313634,1.6368470658502345,1.4523184629970092,4.326646467237339,0.8050032739208058,6.759,-6.523461922303154,2.4180979636005597,-3.8309425728364834,-6.548958780346723,2.1843182555155543,61.2,57,1870.3,3.272202320483345,N
27.610875,-4.19585755219272,1.4260245091522976,1.072614108,12,3,2,12-3-2,12-3,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,50,144,78,1.5480696891313634,1.6368470658502345,1.4523184629970092,4.326646467237339,0.8050032739208058,6.759,-6.523461922303154,2.4180979636005597,-3.8309425728364834,-6.548958780346723,2.1843182555155543,61.2,57,1870.3,3.272202320483345,N
26.68174714,-4.099707534864136,1.6358735021231334,1.063197026,12,3,3,12-3-3,12-3,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,100,144,78,1.5480696891313634,1.6368470658502345,1.4523184629970092,4.326646467237339,0.8050032739208058,6.759,-6.523461922303154,2.4180979636005597,-3.8309425728364834,-6.548958780346723,2.1843182555155543,61.2,57,1870.3,3.272202320483345,N
26.01558,-1.9813480361569094,1.3815871721294923,1.06561086,12,3,4,12-3-4,12-3,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,150,144,78,1.5480696891313634,1.6368470658502345,1.4523184629970092,4.326646467237339,0.8050032739208058,6.759,-6.523461922303154,2.4180979636005597,-3.8309425728364834,-6.548958780346723,2.1843182555155543,61.2,57,1870.3,3.272202320483345,N
23.59634143,-4.210915186618209,1.3917073026612155,1.082222222,13,1,1,13-1-1,13-1,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,0,100,60,1.5526730157750606,1.4409938358545904,1.323564012326857,4.326646467237339,0.8050032739208058,5.9968,-6.090949553010459,1.6453743815156239,-3.419083574045339,-7.077548554738206,2.4215422065106416,179.5,59.6,1839.2,9.759678120922139,N
28.24198071,-4.151175436906527,1.5253555505259357,1.074596774,13,1,2,13-1-2,13-1,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,50,100,60,1.5526730157750606,1.4409938358545904,1.323564012326857,4.326646467237339,0.8050032739208058,5.9968,-6.090949553010459,1.6453743815156239,-3.419083574045339,-7.077548554738206,2.4215422065106416,179.5,59.6,1839.2,9.759678120922139,N
28.55753357,-4.223496548475602,1.3626660557062746,1.073943662,13,1,3,13-1-3,13-1,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,100,100,60,1.5526730157750606,1.4409938358545904,1.323564012326857,4.326646467237339,0.8050032739208058,5.9968,-6.090949553010459,1.6453743815156239,-3.419083574045339,-7.077548554738206,2.4215422065106416,179.5,59.6,1839.2,9.759678120922139,N
32.72984357,-3.911434539171423,2.015914167334495,1.064856712,13,1,4,13-1-4,13-1,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,150,100,60,1.5526730157750606,1.4409938358545904,1.323564012326857,4.326646467237339,0.8050032739208058,5.9968,-6.090949553010459,1.6453743815156239,-3.419083574045339,-7.077548554738206,2.4215422065106416,179.5,59.6,1839.2,9.759678120922139,N
24.80596071,-4.197542798110038,1.4222065110910762,1.079625293,13,2,1,13-2-1,13-2,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,0,100,60,1.4603669359544753,1.4409938358545902,1.3235640123268573,4.326646467237339,0.8050032739208058,6.068899999999999,-6.011005155713853,1.4999356516922506,-3.0622769644216494,-7.152210231827777,1.6167683381761782,219.4,84.7,1830.1,11.988415933555544,N
30.59109643,-4.1243447597459815,1.5834352513589323,1.077868852,13,2,2,13-2-2,13-2,43716,Cereal,FL 1207,mid-season late,127,17.648464313054617,391,-0.720478721865886,2241.64,50,100,60,1.4603669359544753,1.4409938358545902,1.3235640123268573,4.326646467237339,0.8050032739208058,6.068899999999999,-6.011005155713853,1.4999356516922506,-3.0622769644216494,-7.152210231827777,1.6167683381761782,219.4,84.7,1830.1,11.988415933555544,N
