,NtotDose,PtotDose,KtotDose,K,yield_knn,yield_rf,yield_nn,yield_gp,cost,gp_revenue,gp_benefit
98,0.24120523519998266,-1.442681982076399,98.0,81.33999999999999,31.646903307649076,24.529545566146737,29.32611890778282,29.529099978859993,88.2,7382.274994714998,7294.074994714998
99,0.24120523519998266,-1.442681982076399,99.0,82.17,31.652086159815397,24.529545566146737,29.330314523787134,29.54442693857182,89.10000000000001,7386.106734642955,7297.006734642955
100,0.24120523519998266,-1.442681982076399,100.0,83.0,31.657261581489205,24.529545566146737,29.33385279957563,29.559596461233966,90.0,7389.899115308492,7299.899115308492
101,0.24120523519998266,-1.442681982076399,101.0,83.83,31.662429151076818,24.511283735059777,29.336729461509755,29.57460682171923,90.9,7393.651705429807,7302.751705429808
102,0.24120523519998266,-1.442681982076399,102.0,84.66,31.66758845196995,24.511283735059777,29.3389404059775,29.589456387335122,91.8,7397.36409683378,7305.56409683378
103,0.24120523519998266,-1.442681982076399,103.0,85.49,31.672739072594318,24.511283735059777,29.3404817067814,29.6041436180877,92.7,7401.035904521925,7308.335904521925
104,0.24120523519998266,-1.442681982076399,104.0,86.32,31.677880606455737,24.511283735059777,29.34134962259005,29.618667066901214,93.60000000000001,7404.666766725303,7311.066766725303
105,0.24120523519998266,-1.442681982076399,105.0,87.14999999999999,31.68301265218392,24.511283735059777,29.34154060444509,29.6330253797929,94.5,7408.256344948225,7313.756344948225
106,0.24120523519998266,-1.442681982076399,106.0,87.97999999999999,31.688134813573818,24.511283735059777,29.341051303315584,29.64721729600377,95.4,7411.804324000943,7316.404324000943
107,0.24120523519998266,-1.442681982076399,107.0,88.81,31.693246699624716,24.511283735059777,29.339878577690964,29.661241648084598,96.3,7415.310412021149,7319.010412021149
108,0.24120523519998266,-1.442681982076399,108.0,89.64,31.698347924576975,24.511283735059777,29.338019501203334,29.67509736193779,97.2,7418.774340484448,7321.574340484448
109,0.24120523519998266,-1.442681982076399,109.0,90.47,31.70343810794654,24.511283735059777,29.335471370269442,29.688783456814832,98.10000000000001,7422.195864203708,7324.095864203708
110,0.24120523519998266,-1.442681982076399,110.0,91.3,32.78750697224918,24.511283735059777,29.33223171174208,29.702299045269623,99.0,7425.574761317405,7326.574761317405
111,0.24120523519998266,-1.442681982076399,111.0,92.13,32.793092970736645,24.511283735059777,29.32829829056032,29.715643333067657,99.9,7428.910833266914,7329.010833266914
112,0.24120523519998266,-1.442681982076399,112.0,92.96,32.798667041656024,24.511283735059777,29.323669117387418,29.728815619051332,100.8,7432.203904762833,7331.403904762833
113,0.24120523519998266,-1.442681982076399,113.0,93.78999999999999,32.80422875572955,24.511283735059777,29.318342456224794,29.74181529496164,101.7,7435.45382374041,7333.753823740411
114,0.24120523519998266,-1.442681982076399,114.0,94.61999999999999,32.80977768940288,24.511283735059777,29.312316831989914,29.754641845216067,102.60000000000001,7438.660461304017,7336.060461304017
115,0.24120523519998266,-1.442681982076399,115.0,95.44999999999999,32.8153134248891,24.511283735059777,29.305591038045712,29.767294846643313,103.5,7441.823711660828,7338.323711660828
116,0.24120523519998266,-1.442681982076399,116.0,96.28,32.82083555021073,24.511283735059777,29.29816414366846,29.77977396817489,104.4,7444.9434920437225,7340.543492043723
117,0.24120523519998266,-1.442681982076399,117.0,97.11,32.82634365923988,24.511283735059777,29.290035501440702,29.79207897049404,105.3,7448.01974262351,7342.71974262351
118,0.24120523519998266,-1.442681982076399,118.0,97.94,32.8318373517364,24.511283735059777,29.281204754555542,29.80420970564185,106.2,7451.052426410462,7344.852426410463
119,0.24120523519998266,-1.442681982076399,119.0,98.77,32.837316233384115,24.511283735059777,29.271671844017877,29.816166116581403,107.10000000000001,7454.041529145351,7346.941529145351
120,0.24120523519998266,-1.442681982076399,120.0,99.6,32.84277991582523,24.511283735059777,29.26143701572822,29.827948236719784,108.0,7456.987059179946,7348.987059179946
121,0.24120523519998266,-1.442681982076399,121.0,100.42999999999999,32.84822801669285,24.527073585494563,29.25050082743407,29.83955618938894,108.9,7459.889047347235,7350.989047347235
122,0.24120523519998266,-1.442681982076399,122.0,101.25999999999999,32.84277309183262,24.527073585494563,29.23886415553352,29.850990187285014,109.8,7462.747546821253,7352.947546821253
123,0.24120523519998266,-1.442681982076399,123.0,102.08999999999999,32.84707818006942,24.527073585494563,29.22652820171566,29.862250531867033,110.7,7465.562632966758,7354.862632966759
124,0.24120523519998266,-1.442681982076399,124.0,102.92,32.851371278944484,24.527073585494563,29.213494499421998,29.873337612715545,111.60000000000001,7468.3344031788865,7356.734403178886
125,0.24120523519998266,-1.442681982076399,125.0,103.75,32.855652087334796,24.527073585494563,29.19976492011255,29.884251906850782,112.5,7471.062976712696,7358.562976712696
126,0.24120523519998266,-1.442681982076399,126.0,104.58,32.859920309179564,24.527073585494563,29.18534167932086,29.89499397801209,113.4,7473.748494503022,7360.348494503022
127,0.24120523519998266,-1.442681982076399,127.0,105.41,32.86417565349612,24.527073585494563,29.170227342481006,29.905564475897815,114.3,7476.391118974454,7362.091118974454
128,0.24120523519998266,-1.442681982076399,128.0,106.24,32.8684178343944,24.527073585494563,29.15442483051052,29.915964135367187,115.2,7478.991033841797,7363.791033841797
129,0.24120523519998266,-1.442681982076399,129.0,107.07,32.87264657108996,24.527073585494563,29.137937425132364,29.926193775604016,116.10000000000001,7481.548443901004,7365.448443901004
130,0.24120523519998266,-1.442681982076399,130.0,107.89999999999999,32.876861587915585,24.527073585494563,29.12076877391948,29.93625429924319,117.0,7484.063574810797,7367.063574810797
131,0.24120523519998266,-1.442681982076399,131.0,108.72999999999999,32.881062614331476,24.527073585494563,29.102922895045204,29.946146691460157,117.9,7486.53667286504,7368.63667286504
132,0.24120523519998266,-1.442681982076399,132.0,109.55999999999999,32.88524938493407,24.527073585494563,29.084404181723258,29.955872019024522,118.8,7488.9680047561305,7370.16800475613
133,0.24120523519998266,-1.442681982076399,133.0,110.39,32.889421639463386,24.527073585494563,29.065217406320617,29.96543142931754,119.7,7491.357857329385,7371.6578573293855
134,0.24120523519998266,-1.442681982076399,134.0,111.22,32.893579122809,24.527073585494563,29.045367724127345,29.974826149315078,120.60000000000001,7493.70653732877,7373.106537328769
135,0.24120523519998266,-1.442681982076399,135.0,112.05,32.89772158501468,24.527073585494563,29.02486067676719,29.984057484535814,121.5,7496.014371133953,7374.514371133953
136,0.24120523519998266,-1.442681982076399,136.0,112.88,32.901848781281515,24.527073585494563,29.003702195233426,29.99312681795607,122.4,7498.281704489018,7375.881704489018
