,NtotDose,PtotDose,KtotDose,P,ilr_knn,ilr_rf,ilr_nn,ilr_gp
150,0.41124939744000033,150.0,0.6395381279882549,65.4,-1.9923839010359452,-1.807795634432154,-1.3930126000419514,-2.2625588644473087
151,0.41124939744000033,151.0,0.6395381279882549,65.836,-1.9923839010359452,-1.807795634432154,-1.3889441184146425,-2.257217609253906
152,0.41124939744000033,152.0,0.6395381279882549,66.272,-1.9923839010359452,-1.807795634432154,-1.3848734199303134,-2.251833114448579
153,0.41124939744000033,153.0,0.6395381279882549,66.708,-1.9923839010359452,-1.807795634432154,-1.380800779299849,-2.246405978044053
154,0.41124939744000033,154.0,0.6395381279882549,67.144,-1.9923839010359452,-1.807795634432154,-1.3767264696428498,-2.2409368084125387
155,0.41124939744000033,155.0,0.6395381279882549,67.58,-1.9923839010359452,-1.807795634432154,-1.3726507624452573,-2.2354262241007703
156,0.41124939744000033,156.0,0.6395381279882549,68.016,-1.9923839010359452,-1.807795634432154,-1.368573927517356,-2.2298748536408954
157,0.41124939744000033,157.0,0.6395381279882549,68.452,-1.9923839010359452,-1.807795634432154,-1.3644962329521566,-2.2242833353586278
158,0.41124939744000033,158.0,0.6395381279882549,68.888,-1.9923839010359452,-1.807795634432154,-1.3604179450841634,-2.21865231717403
159,0.41124939744000033,159.0,0.6395381279882549,69.324,-1.9923839010359452,-1.807795634432154,-1.3563393284485392,-2.212982456400705
160,0.41124939744000033,160.0,0.6395381279882549,69.76,-1.9923839010359452,-1.807795634432154,-1.3522606457406752,-2.2072744195388525
161,0.41124939744000033,161.0,0.6395381279882549,70.196,-1.9923839010359452,-1.807795634432154,-1.3481821577761566,-2.2015288820657326
162,0.41124939744000033,162.0,0.6395381279882549,70.632,-1.9923839010359452,-1.807795634432154,-1.3441041234511562,-2.195746528221094
163,0.41124939744000033,163.0,0.6395381279882549,71.068,-1.9923839010359452,-1.807795634432154,-1.340026799703239,-2.1899280507891667
164,0.41124939744000033,164.0,0.6395381279882549,71.504,-1.9923839010359452,-1.807795634432154,-1.3359504414726033,-2.1840741508774535
165,0.41124939744000033,165.0,0.6395381279882549,71.94,-1.9923839010359452,-1.807795634432154,-1.331875301663748,-2.1781855376909114
166,0.41124939744000033,166.0,0.6395381279882549,72.376,-1.9923839010359452,-1.807795634432154,-1.3278016311075844,-2.1722629283042134
167,0.41124939744000033,167.0,0.6395381279882549,72.812,-1.9923839010359452,-1.807795634432154,-1.3237296785239994,-2.166307047429382
168,0.41124939744000033,168.0,0.6395381279882549,73.248,-1.9923839010359452,-1.807795634432154,-1.3196596904848679,-2.16031862718054
169,0.41124939744000033,169.0,0.6395381279882549,73.684,-1.9923839010359452,-1.807795634432154,-1.3155919113775285,-2.154298406836363
170,0.41124939744000033,170.0,0.6395381279882549,74.12,-1.9923839010359452,-1.807795634432154,-1.3115265833687302,-2.1482471325992907
171,0.41124939744000033,171.0,0.6395381279882549,74.556,-1.9923839010359452,-1.807795634432154,-1.3074639463690505,-2.142165557351345
172,0.41124939744000033,172.0,0.6395381279882549,74.992,-1.9923839010359452,-1.807795634432154,-1.3034042379977968,-2.1360544404086172
173,0.41124939744000033,173.0,0.6395381279882549,75.428,-1.9923839010359452,-1.807795634432154,-1.299347693548398,-2.1299145472725307
174,0.41124939744000033,174.0,0.6395381279882549,75.864,-1.9923839010359452,-1.807795634432154,-1.2952945459542895,-2.123746649378688
175,0.41124939744000033,175.0,0.6395381279882549,76.3,-1.9923839010359452,-1.7595570602320882,-1.2912450257553005,-2.1175515238445577
176,0.41124939744000033,176.0,0.6395381279882549,76.736,-1.9923839010359452,-1.7595570602320882,-1.287199361064556,-2.1113299532138754
177,0.41124939744000033,177.0,0.6395381279882549,77.172,-1.9923839010359452,-1.7595570602320882,-1.283157777535885,-2.1050827252003366
178,0.41124939744000033,178.0,0.6395381279882549,77.608,-1.9923839010359452,-1.7595570602320882,-1.2791204983317643,-2.098810632428855
179,0.41124939744000033,179.0,0.6395381279882549,78.044,-1.9923839010359452,-1.7595570602320882,-1.2750877440917843,-2.092514472176051
180,0.41124939744000033,180.0,0.6395381279882549,78.48,-1.9923839010359452,-1.7595570602320882,-1.2710597329016506,-2.086195046107938
181,0.41124939744000033,181.0,0.6395381279882549,78.916,-1.9923839010359452,-1.7595570602320882,-1.2670366802627404,-2.079853160018942
182,0.41124939744000033,182.0,0.6395381279882549,79.352,-1.9923839010359452,-1.7595570602320882,-1.263018799062199,-2.0734896235667755
183,0.41124939744000033,183.0,0.6395381279882549,79.788,-1.9923839010359452,-1.7595570602320882,-1.2590062995436007,-2.067105250008485
184,0.41124939744000033,184.0,0.6395381279882549,80.224,-1.9923839010359452,-1.7595570602320882,-1.254999389278172,-2.0607008559355626
185,0.41124939744000033,185.0,0.6395381279882549,80.66,-1.9923839010359452,-1.7595570602320882,-1.2509982731365872,-2.0542772610075586
186,0.41124939744000033,186.0,0.6395381279882549,81.096,-1.9923839010359452,-1.7595570602320882,-1.2470031532613501,-2.0478352876855275
187,0.41124939744000033,187.0,0.6395381279882549,81.532,-1.9923839010359452,-1.7595570602320882,-1.2430142290397497,-2.041375760966104
188,0.41124939744000033,188.0,0.6395381279882549,81.968,-1.9923839010359452,-1.7595570602320882,-1.2390316970774204,-2.034899508113989
189,0.41124939744000033,189.0,0.6395381279882549,82.404,-1.9923839010359452,-1.7595570602320882,-1.2350557511724953,-2.0284073583951643
190,0.41124939744000033,190.0,0.6395381279882549,82.84,-1.9923839010359452,-1.7595570602320882,-1.2310865822903707,-2.021900142811094
191,0.41124939744000033,191.0,0.6395381279882549,83.276,-1.9923839010359452,-1.7595570602320882,-1.2271243785390837,-2.015378693830915
192,0.41124939744000033,192.0,0.6395381279882549,83.712,-1.9923839010359452,-1.7595570602320882,-1.2231693251453093,-2.008843845126518
193,0.41124939744000033,193.0,0.6395381279882549,84.148,-1.9923839010359452,-1.7595570602320882,-1.2192216044309896,-2.0022964313069993
194,0.41124939744000033,194.0,0.6395381279882549,84.584,-1.9923839010359452,-1.7595570602320882,-1.2152813957905915,-1.9957372876534598
195,0.41124939744000033,195.0,0.6395381279882549,85.02,-1.9923839010359452,-1.7595570602320882,-1.211348875669013,-1.9891672498563964
196,0.41124939744000033,196.0,0.6395381279882549,85.456,-1.9923839010359452,-1.7595570602320882,-1.207424217540132,-1.9825871537514947
197,0.41124939744000033,197.0,0.6395381279882549,85.892,-1.9923839010359452,-1.7595570602320882,-1.203507591886015,-1.9759978350590806
198,0.41124939744000033,198.0,0.6395381279882549,86.328,-1.9923839010359452,-1.7595570602320882,-1.1995991661767844,-1.9694001291236396
199,0.41124939744000033,199.0,0.6395381279882549,86.764,-1.9923839010359452,-1.7595570602320882,-1.1956991048511552,-1.9627948706543676
200,0.41124939744000033,200.0,0.6395381279882549,87.2,-1.9923839010359452,-1.7128039146731044,-1.1918075692976444,-1.9561828934687095
201,0.41124939744000033,201.0,0.6395381279882549,87.636,-1.9923839010359452,-1.7128039146731044,-1.1879247178364694,-1.9495650302359337
202,0.41124939744000033,202.0,0.6395381279882549,88.072,-1.9923839010359452,-1.7128039146731044,-1.1840507057021252,-1.942942112224098
203,0.41124939744000033,203.0,0.6395381279882549,88.508,-1.9923839010359452,-1.7128039146731044,-1.1801856850266577,-1.9363149690472512
204,0.41124939744000033,204.0,0.6395381279882549,88.944,-1.9923839010359452,-1.7128039146731044,-1.1763298048236435,-1.929684428416914
205,0.41124939744000033,205.0,0.6395381279882549,89.38,-1.9923839010359452,-1.7128039146731044,-1.172483210972866,-1.9230513158933507
