RendVendable,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
25.475538,254,3,7,254-3-7,254-3,43716,Cereal,FL 1207,mid-season late,125,17.545196825396825,0,0,880.76,140,30,80,2.5326666264768947,0.24814930936456642,-0.10271555603402527,1.8943833644613033,0.03216522138512967,5.646599999999999,-6.252835378714256,1.1586794461629024,-3.046720842571921,-6.144764685961814,1.7145944503950301,207.845235,196,1070,19.42478831775701,P
16.65408,254,3,8,254-3-8,254-3,43716,Cereal,FL 1207,mid-season late,125,17.545196825396825,0,0,880.76,140,60,80,2.5326666264768947,0.24814930936456642,-0.10271555603402527,1.8943833644613033,0.03216522138512967,5.646599999999999,-6.252835378714256,1.1586794461629024,-3.046720842571921,-6.144764685961814,1.7145944503950301,207.845235,196,1070,19.42478831775701,P
21.59826,254,3,9,254-3-9,254-3,43716,Cereal,FL 1207,mid-season late,125,17.545196825396825,0,0,880.76,140,120,80,2.5326666264768947,0.24814930936456642,-0.10271555603402527,1.8943833644613033,0.03216522138512967,5.646599999999999,-6.252835378714256,1.1586794461629024,-3.046720842571921,-6.144764685961814,1.7145944503950301,207.845235,196,1070,19.42478831775701,P
30.18803333,255,1,1,255-1-1,255-1,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,0,270,1.440950220239275,1.722947137062547,0.9933013261119087,-1.6467452719025673,1.9996269694013913,5.7393,-6.346917199982372,2.0455462128002027,-1.9854605438732822,-6.553922205589066,1.2524307806986097,98.87455065,478.3002657,1784.138738,5.541864460654965,P
43.06132111,255,1,2,255-1-2,255-1,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,90,270,1.440950220239275,1.722947137062547,0.9933013261119087,-1.6467452719025673,1.9996269694013913,5.7393,-6.346917199982372,2.0455462128002027,-1.9854605438732822,-6.553922205589066,1.2524307806986097,98.87455065,478.3002657,1784.138738,5.541864460654965,P
39.17504556,255,1,3,255-1-3,255-1,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,90,270,1.440950220239275,1.722947137062547,0.9933013261119087,-1.6467452719025673,1.9996269694013913,5.7393,-6.346917199982372,2.0455462128002027,-1.9854605438732822,-6.553922205589066,1.2524307806986097,98.87455065,478.3002657,1784.138738,5.541864460654965,P
44.33650528,255,1,4,255-1-4,255-1,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,1.440950220239275,1.722947137062547,0.9933013261119087,-1.6467452719025673,1.9996269694013913,5.7393,-6.346917199982372,2.0455462128002027,-1.9854605438732822,-6.553922205589066,1.2524307806986097,98.87455065,478.3002657,1784.138738,5.541864460654965,P
37.03238917,255,1,5,255-1-5,255-1,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,1.440950220239275,1.722947137062547,0.9933013261119087,-1.6467452719025673,1.9996269694013913,5.7393,-6.346917199982372,2.0455462128002027,-1.9854605438732822,-6.553922205589066,1.2524307806986097,98.87455065,478.3002657,1784.138738,5.541864460654965,P
51.88351361,255,1,6,255-1-6,255-1,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,1.440950220239275,1.722947137062547,0.9933013261119087,-1.6467452719025673,1.9996269694013913,5.7393,-6.346917199982372,2.0455462128002027,-1.9854605438732822,-6.553922205589066,1.2524307806986097,98.87455065,478.3002657,1784.138738,5.541864460654965,P
39.48733556,255,2,1,255-2-1,255-2,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,0,270,2.185107139872769,1.722947137062547,0.9933013261119086,-1.6467452719025673,1.9996269694013913,5.9453,-6.51008020640621,2.086831096516576,-2.8670125705854725,-6.880134610844017,1.1045776041937798,78.65932422,132.5092314,1504.7033,5.227563747617221,P
28.33164278,255,2,2,255-2-2,255-2,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,90,270,2.185107139872769,1.722947137062547,0.9933013261119086,-1.6467452719025673,1.9996269694013913,5.9453,-6.51008020640621,2.086831096516576,-2.8670125705854725,-6.880134610844017,1.1045776041937798,78.65932422,132.5092314,1504.7033,5.227563747617221,P
34.66419,255,2,3,255-2-3,255-2,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,90,270,2.185107139872769,1.722947137062547,0.9933013261119086,-1.6467452719025673,1.9996269694013913,5.9453,-6.51008020640621,2.086831096516576,-2.8670125705854725,-6.880134610844017,1.1045776041937798,78.65932422,132.5092314,1504.7033,5.227563747617221,P
37.87383722,255,2,4,255-2-4,255-2,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,2.185107139872769,1.722947137062547,0.9933013261119086,-1.6467452719025673,1.9996269694013913,5.9453,-6.51008020640621,2.086831096516576,-2.8670125705854725,-6.880134610844017,1.1045776041937798,78.65932422,132.5092314,1504.7033,5.227563747617221,P
46.86952417,255,2,5,255-2-5,255-2,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,2.185107139872769,1.722947137062547,0.9933013261119086,-1.6467452719025673,1.9996269694013913,5.9453,-6.51008020640621,2.086831096516576,-2.8670125705854725,-6.880134610844017,1.1045776041937798,78.65932422,132.5092314,1504.7033,5.227563747617221,P
44.13698667,255,2,6,255-2-6,255-2,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,2.185107139872769,1.722947137062547,0.9933013261119086,-1.6467452719025673,1.9996269694013913,5.9453,-6.51008020640621,2.086831096516576,-2.8670125705854725,-6.880134610844017,1.1045776041937798,78.65932422,132.5092314,1504.7033,5.227563747617221,P
37.53552306,255,3,1,255-3-1,255-3,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,0,270,1.8752111091500614,1.722947137062547,0.9933013261119088,-1.6467452719025673,1.9996269694013913,5.8423,-6.365743785691453,2.0475215606643236,-2.58012624796813,-6.726739534434021,1.2225503800145519,96.48986292,209.1245576,1745.979012,5.526404513274871,P
42.94854972,255,3,2,255-3-2,255-3,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,90,270,1.8752111091500614,1.722947137062547,0.9933013261119088,-1.6467452719025673,1.9996269694013913,5.8423,-6.365743785691453,2.0475215606643236,-2.58012624796813,-6.726739534434021,1.2225503800145519,96.48986292,209.1245576,1745.979012,5.526404513274871,P
37.84781306,255,3,3,255-3-3,255-3,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,90,270,1.8752111091500614,1.722947137062547,0.9933013261119088,-1.6467452719025673,1.9996269694013913,5.8423,-6.365743785691453,2.0475215606643236,-2.58012624796813,-6.726739534434021,1.2225503800145519,96.48986292,209.1245576,1745.979012,5.526404513274871,P
41.65601611,255,3,4,255-3-4,255-3,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,1.8752111091500614,1.722947137062547,0.9933013261119088,-1.6467452719025673,1.9996269694013913,5.8423,-6.365743785691453,2.0475215606643236,-2.58012624796813,-6.726739534434021,1.2225503800145519,96.48986292,209.1245576,1745.979012,5.526404513274871,P
30.86466167,255,3,5,255-3-5,255-3,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,1.8752111091500614,1.722947137062547,0.9933013261119088,-1.6467452719025673,1.9996269694013913,5.8423,-6.365743785691453,2.0475215606643236,-2.58012624796813,-6.726739534434021,1.2225503800145519,96.48986292,209.1245576,1745.979012,5.526404513274871,P
33.20683667,255,3,6,255-3-6,255-3,31226,HRC,Chieftain,mid-season,119,17.953273109243696,433.68,-0.7338014088643825,2140.06,190,180,270,1.8752111091500614,1.722947137062547,0.9933013261119088,-1.6467452719025673,1.9996269694013913,5.8423,-6.365743785691453,2.0475215606643236,-2.58012624796813,-6.726739534434021,1.2225503800145519,96.48986292,209.1245576,1745.979012,5.526404513274871,P
42.69698278,256,1,1,256-1-1,256-1,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,0,270,1.624018234770133,1.553267108566002,0.904798219374842,-1.6467452719025673,1.9996269694013913,5.9041,-6.4988698539646155,2.392065065600743,-3.013071033768865,-6.41488504380867,1.2095753276792756,64.24148355,163.5871328,1892.284335,3.394917051406019,P
41.43047333,256,1,2,256-1-2,256-1,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,90,270,1.624018234770133,1.553267108566002,0.904798219374842,-1.6467452719025673,1.9996269694013913,5.9041,-6.4988698539646155,2.392065065600743,-3.013071033768865,-6.41488504380867,1.2095753276792756,64.24148355,163.5871328,1892.284335,3.394917051406019,P
45.83202739,256,1,3,256-1-3,256-1,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,90,270,1.624018234770133,1.553267108566002,0.904798219374842,-1.6467452719025673,1.9996269694013913,5.9041,-6.4988698539646155,2.392065065600743,-3.013071033768865,-6.41488504380867,1.2095753276792756,64.24148355,163.5871328,1892.284335,3.394917051406019,P
38.48280272,256,1,4,256-1-4,256-1,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.624018234770133,1.553267108566002,0.904798219374842,-1.6467452719025673,1.9996269694013913,5.9041,-6.4988698539646155,2.392065065600743,-3.013071033768865,-6.41488504380867,1.2095753276792756,64.24148355,163.5871328,1892.284335,3.394917051406019,P
41.79741408,256,1,5,256-1-5,256-1,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.624018234770133,1.553267108566002,0.904798219374842,-1.6467452719025673,1.9996269694013913,5.9041,-6.4988698539646155,2.392065065600743,-3.013071033768865,-6.41488504380867,1.2095753276792756,64.24148355,163.5871328,1892.284335,3.394917051406019,P
36.9595215,256,1,6,256-1-6,256-1,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.624018234770133,1.553267108566002,0.904798219374842,-1.6467452719025673,1.9996269694013913,5.9041,-6.4988698539646155,2.392065065600743,-3.013071033768865,-6.41488504380867,1.2095753276792756,64.24148355,163.5871328,1892.284335,3.394917051406019,P
39.94275847,256,2,1,256-2-1,256-2,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,0,270,1.5048967217635052,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.852600000000001,-6.519404155484715,2.355692735651167,-2.287603247457817,-6.3985415302882735,1.262463216371783,64.28413212,383.0317209,1798.602831,3.574114919204194,P
47.17660933,256,2,2,256-2-2,256-2,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,90,270,1.5048967217635052,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.852600000000001,-6.519404155484715,2.355692735651167,-2.287603247457817,-6.3985415302882735,1.262463216371783,64.28413212,383.0317209,1798.602831,3.574114919204194,P
43.88715467,256,2,3,256-2-3,256-2,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,90,270,1.5048967217635052,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.852600000000001,-6.519404155484715,2.355692735651167,-2.287603247457817,-6.3985415302882735,1.262463216371783,64.28413212,383.0317209,1798.602831,3.574114919204194,P
45.01833844,256,2,4,256-2-4,256-2,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.5048967217635052,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.852600000000001,-6.519404155484715,2.355692735651167,-2.287603247457817,-6.3985415302882735,1.262463216371783,64.28413212,383.0317209,1798.602831,3.574114919204194,P
46.57284867,256,2,5,256-2-5,256-2,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.5048967217635052,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.852600000000001,-6.519404155484715,2.355692735651167,-2.287603247457817,-6.3985415302882735,1.262463216371783,64.28413212,383.0317209,1798.602831,3.574114919204194,P
44.23501103,256,2,6,256-2-6,256-2,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.5048967217635052,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.852600000000001,-6.519404155484715,2.355692735651167,-2.287603247457817,-6.3985415302882735,1.262463216371783,64.28413212,383.0317209,1798.602831,3.574114919204194,P
38.43075439,256,3,1,256-3-1,256-3,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,0,270,1.4990178804405994,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.9556000000000004,-6.503884204232699,2.3002118724748852,-2.8023907865846507,-6.323738187637301,1.2148591107611355,68.14132453,224.7184637,1762.651832,3.8658414153567224,P
28.28393181,256,3,2,256-3-2,256-3,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,90,270,1.4990178804405994,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.9556000000000004,-6.503884204232699,2.3002118724748852,-2.8023907865846507,-6.323738187637301,1.2148591107611355,68.14132453,224.7184637,1762.651832,3.8658414153567224,P
44.89602486,256,3,3,256-3-3,256-3,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,90,270,1.4990178804405994,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.9556000000000004,-6.503884204232699,2.3002118724748852,-2.8023907865846507,-6.323738187637301,1.2148591107611355,68.14132453,224.7184637,1762.651832,3.8658414153567224,P
40.47451894,256,3,4,256-3-4,256-3,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.4990178804405994,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.9556000000000004,-6.503884204232699,2.3002118724748852,-2.8023907865846507,-6.323738187637301,1.2148591107611355,68.14132453,224.7184637,1762.651832,3.8658414153567224,P
45.53708683,256,3,5,256-3-5,256-3,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.4990178804405994,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.9556000000000004,-6.503884204232699,2.3002118724748852,-2.8023907865846507,-6.323738187637301,1.2148591107611355,68.14132453,224.7184637,1762.651832,3.8658414153567224,P
40.93774911,256,3,6,256-3-6,256-3,31226,HRC,Goldrush,mid-season,130,17.522750440399296,512.92,-0.7359858772751688,2281.5,190,180,270,1.4990178804405994,1.553267108566002,0.9047982193748421,-1.6467452719025673,1.9996269694013913,5.9556000000000004,-6.503884204232699,2.3002118724748852,-2.8023907865846507,-6.323738187637301,1.2148591107611355,68.14132453,224.7184637,1762.651832,3.8658414153567224,P
20.01823154,257,1,1,257-1-1,257-1,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,0,80,2.524924845668304,-0.30289465261706616,0.04878532728195539,0.755442245307434,-0.37180704576411744,5.14,-6.1886259614297465,1.418929664131916,-2.8157505624751176,-6.583731627698753,1.4727720632684695,187,179,1391,13.443565780014378,P
20.12762078,257,1,2,257-1-2,257-1,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,35,80,2.524924845668304,-0.30289465261706616,0.04878532728195539,0.755442245307434,-0.37180704576411744,5.14,-6.1886259614297465,1.418929664131916,-2.8157505624751176,-6.583731627698753,1.4727720632684695,187,179,1391,13.443565780014378,P
24.68550593,257,1,3,257-1-3,257-1,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,70,80,2.524924845668304,-0.30289465261706616,0.04878532728195539,0.755442245307434,-0.37180704576411744,5.14,-6.1886259614297465,1.418929664131916,-2.8157505624751176,-6.583731627698753,1.4727720632684695,187,179,1391,13.443565780014378,P
28.87876026,257,1,4,257-1-4,257-1,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,105,80,2.524924845668304,-0.30289465261706616,0.04878532728195539,0.755442245307434,-0.37180704576411744,5.14,-6.1886259614297465,1.418929664131916,-2.8157505624751176,-6.583731627698753,1.4727720632684695,187,179,1391,13.443565780014378,P
17.86690975,257,2,1,257-2-1,257-2,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,0,80,2.544197878089543,-0.4022403466942466,0.025715807809005065,0.755442245307434,-0.37180704576411744,5.14,-6.1165822998965105,1.406673145060275,-2.7430777551627274,-6.721433661932682,1.413577563559425,206,174,1506,13.678618857901727,P
21.29443938,257,2,2,257-2-2,257-2,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,35,80,2.544197878089543,-0.4022403466942466,0.025715807809005065,0.755442245307434,-0.37180704576411744,5.14,-6.1165822998965105,1.406673145060275,-2.7430777551627274,-6.721433661932682,1.413577563559425,206,174,1506,13.678618857901727,P
26.21695533,257,2,3,257-2-3,257-2,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,70,80,2.544197878089543,-0.4022403466942466,0.025715807809005065,0.755442245307434,-0.37180704576411744,5.14,-6.1165822998965105,1.406673145060275,-2.7430777551627274,-6.721433661932682,1.413577563559425,206,174,1506,13.678618857901727,P
23.31814038,257,2,4,257-2-4,257-2,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,105,80,2.544197878089543,-0.4022403466942466,0.025715807809005065,0.755442245307434,-0.37180704576411744,5.14,-6.1165822998965105,1.406673145060275,-2.7430777551627274,-6.721433661932682,1.413577563559425,206,174,1506,13.678618857901727,P
28.80583409,257,3,1,257-3-1,257-3,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,0,80,2.5270913470306438,-0.5012020705783066,0.05441967407453302,0.755442245307434,-0.37180704576411744,4.98,-6.211824381285547,1.5218174966155567,-2.7203314497127713,-6.725779830336794,1.3873918435514887,169,178,1454,11.623108665749657,P
22.78942571,257,3,2,257-3-2,257-3,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,35,80,2.5270913470306438,-0.5012020705783066,0.05441967407453302,0.755442245307434,-0.37180704576411744,4.98,-6.211824381285547,1.5218174966155567,-2.7203314497127713,-6.725779830336794,1.3873918435514887,169,178,1454,11.623108665749657,P
20.20054695,257,3,3,257-3-3,257-3,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,70,80,2.5270913470306438,-0.5012020705783066,0.05441967407453302,0.755442245307434,-0.37180704576411744,4.98,-6.211824381285547,1.5218174966155567,-2.7203314497127713,-6.725779830336794,1.3873918435514887,169,178,1454,11.623108665749657,P
28.53236098,257,3,4,257-3-4,257-3,43716,Cereal,FL 1207,mid-season late,117,17.99642184557439,0,0,845.84,150,105,80,2.5270913470306438,-0.5012020705783066,0.05441967407453302,0.755442245307434,-0.37180704576411744,4.98,-6.211824381285547,1.5218174966155567,-2.7203314497127713,-6.725779830336794,1.3873918435514887,169,178,1454,11.623108665749657,P
28.91522334,258,1,1,258-1-1,258-1,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,0,80,2.5189476315972255,0.0463089555137437,0.1251089035394221,0.755442245307434,-0.37180704576411744,5.58,-6.013500454827438,1.2450377222595022,-2.6877794193815747,-6.384788161591544,1.5824659337523208,262,244,1524,17.191601049868765,P
31.37648131,258,1,2,258-1-2,258-1,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,35,80,2.5189476315972255,0.0463089555137437,0.1251089035394221,0.755442245307434,-0.37180704576411744,5.58,-6.013500454827438,1.2450377222595022,-2.6877794193815747,-6.384788161591544,1.5824659337523208,262,244,1524,17.191601049868765,P
31.57702826,258,1,3,258-1-3,258-1,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,70,80,2.5189476315972255,0.0463089555137437,0.1251089035394221,0.755442245307434,-0.37180704576411744,5.58,-6.013500454827438,1.2450377222595022,-2.6877794193815747,-6.384788161591544,1.5824659337523208,262,244,1524,17.191601049868765,P
29.53509572,258,1,4,258-1-4,258-1,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,105,80,2.5189476315972255,0.0463089555137437,0.1251089035394221,0.755442245307434,-0.37180704576411744,5.58,-6.013500454827438,1.2450377222595022,-2.6877794193815747,-6.384788161591544,1.5824659337523208,262,244,1524,17.191601049868765,P
25.54238833,258,2,1,258-2-1,258-2,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,0,80,2.597289904237772,-0.23534528995465165,-0.04715792315466244,0.755442245307434,-0.37180704576411744,5.45,-6.008913139573028,1.274688325734679,-2.7734048468744867,-6.385001095699159,1.5607258911371829,258,221,1565,16.48562300319489,P
28.29535096,258,2,2,258-2-2,258-2,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,35,80,2.597289904237772,-0.23534528995465165,-0.04715792315466244,0.755442245307434,-0.37180704576411744,5.45,-6.008913139573028,1.274688325734679,-2.7734048468744867,-6.385001095699159,1.5607258911371829,258,221,1565,16.48562300319489,P
31.43117593,258,2,3,258-2-3,258-2,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,70,80,2.597289904237772,-0.23534528995465165,-0.04715792315466244,0.755442245307434,-0.37180704576411744,5.45,-6.008913139573028,1.274688325734679,-2.7734048468744867,-6.385001095699159,1.5607258911371829,258,221,1565,16.48562300319489,P
30.48313582,258,2,4,258-2-4,258-2,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,105,80,2.597289904237772,-0.23534528995465165,-0.04715792315466244,0.755442245307434,-0.37180704576411744,5.45,-6.008913139573028,1.274688325734679,-2.7734048468744867,-6.385001095699159,1.5607258911371829,258,221,1565,16.48562300319489,P
25.81586144,258,3,1,258-3-1,258-3,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,0,80,2.6367814153240614,-0.02587713765469457,-0.08581508495832846,0.755442245307434,-0.37180704576411744,5.54,-6.01316745582962,1.2838617486816262,-2.6966630633267847,-6.439428627085474,1.554300658599845,255,231,1567,16.273133375877475,P
20.78395624,258,3,2,258-3-2,258-3,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,35,80,2.6367814153240614,-0.02587713765469457,-0.08581508495832846,0.755442245307434,-0.37180704576411744,5.54,-6.01316745582962,1.2838617486816262,-2.6966630633267847,-6.439428627085474,1.554300658599845,255,231,1567,16.273133375877475,P
22.86235187,258,3,3,258-3-3,258-3,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,70,80,2.6367814153240614,-0.02587713765469457,-0.08581508495832846,0.755442245307434,-0.37180704576411744,5.54,-6.01316745582962,1.2838617486816262,-2.6966630633267847,-6.439428627085474,1.554300658599845,255,231,1567,16.273133375877475,P
28.16773017,258,3,4,258-3-4,258-3,43716,Cereal,FL 1207,mid-season late,118,17.97908773678963,0,0,852.22,150,105,80,2.6367814153240614,-0.02587713765469457,-0.08581508495832846,0.755442245307434,-0.37180704576411744,5.54,-6.01316745582962,1.2838617486816262,-2.6966630633267847,-6.439428627085474,1.554300658599845,255,231,1567,16.273133375877475,P
33.40018232,259,1,1,259-1-1,259-1,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,0,80,2.796561414182914,-0.30289465261706605,0.04878532728195539,0.755442245307434,-0.37180704576411744,5.53,-5.8989232070959545,1.0138088626464083,-2.736427137893781,-6.547558893447353,1.7477779130344304,355,202,1489,23.84150436534587,P
29.09753874,259,1,2,259-1-2,259-1,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,35,80,2.796561414182914,-0.30289465261706605,0.04878532728195539,0.755442245307434,-0.37180704576411744,5.53,-5.8989232070959545,1.0138088626464083,-2.736427137893781,-6.547558893447353,1.7477779130344304,355,202,1489,23.84150436534587,P
33.40018232,259,1,3,259-1-3,259-1,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,70,80,2.796561414182914,-0.30289465261706605,0.04878532728195539,0.755442245307434,-0.37180704576411744,5.53,-5.8989232070959545,1.0138088626464083,-2.736427137893781,-6.547558893447353,1.7477779130344304,355,202,1489,23.84150436534587,P
35.97082954,259,1,4,259-1-4,259-1,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,105,80,2.796561414182914,-0.30289465261706605,0.04878532728195539,0.755442245307434,-0.37180704576411744,5.53,-5.8989232070959545,1.0138088626464083,-2.736427137893781,-6.547558893447353,1.7477779130344304,355,202,1489,23.84150436534587,P
30.17319964,259,2,1,259-2-1,259-2,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,0,80,2.720461853987501,-0.33695425186097605,-0.07450113509096024,0.755442245307434,-0.37180704576411744,5.49,-5.930263431987576,1.1285529530800111,-2.753887587408929,-6.541172289053665,1.7602989457445855,315,199,1554,20.27027027027027,P
28.62351869,259,2,2,259-2-2,259-2,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,35,80,2.720461853987501,-0.33695425186097605,-0.07450113509096024,0.755442245307434,-0.37180704576411744,5.49,-5.930263431987576,1.1285529530800111,-2.753887587408929,-6.541172289053665,1.7602989457445855,315,199,1554,20.27027027027027,P
26.92798541,259,2,3,259-2-3,259-2,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,70,80,2.720461853987501,-0.33695425186097605,-0.07450113509096024,0.755442245307434,-0.37180704576411744,5.49,-5.930263431987576,1.1285529530800111,-2.753887587408929,-6.541172289053665,1.7602989457445855,315,199,1554,20.27027027027027,P
26.78213309,259,2,4,259-2-4,259-2,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,105,80,2.720461853987501,-0.33695425186097605,-0.07450113509096024,0.755442245307434,-0.37180704576411744,5.49,-5.930263431987576,1.1285529530800111,-2.753887587408929,-6.541172289053665,1.7602989457445855,315,199,1554,20.27027027027027,P
23.75569736,259,3,1,259-3-1,259-3,43716,Cereal,FL 1207,mid-season late,120,17.96796143250689,0,0,866.08,150,0,80,2.7604691166210196,-0.7637046586250246,-0.06432676126586806,0.755442245307434,-0.37180704576411744,5.64,-5.94075485254046,1.0319395717000737,-2.9143093331633656,-6.652591083300768,1.7902846774267787,333,151,1433,23.237962316817864,P
